-0.1819	0.966	-0.19206	0.19987	0.31416	0.58751	-0.020176	-0.14706	-0.9973	0.33336	-1.3628	0.63237	-1.6109	-0.27535
0.63061	0.19807	-0.18384	-0.19737	0.42565	0.19031	0.10083	1.1859	-1.1817	-0.38308	-0.40707	1.6406	-0.86091	-0.54435
-2.186	0.30525	-0.26524	2.3346	-0.18083	0.75927	-0.5766	0.79651	-0.88356	-0.3707	-2.5716	0.16992	-0.90877	1.21
-1.1358	0.035452	-0.87153	0.37999	-0.10141	1.2357	-0.64569	1.8062	-1.074	1.3165	-1.2762	1.7197	-1.4186	0.42071
-0.21311	-0.21783	-0.4709	-0.66587	0.99044	0.73851	-0.97512	-0.10149	-0.18433	0.48949	-2.5276	0.3992	0.23253	0.66843
-1.2986	-0.14075	-0.28013	-0.43515	-1.1315	0.92422	-1.5396	1.9521	-0.14835	1.2141	-0.77062	0.31149	0.32226	2.0945
-2.4469	-0.21282	-1.2233	0.22907	-1.3545	2.0932	0.16078	2.1425	0.45332	1.37	-0.59302	1.7374	-1.9136	-0.62182
0.79892	-0.87009	-0.96343	-0.55272	-0.42245	-2.5512	-3.1703	2.7125	0.61769	0.82722	-1.9606	2.5834	-0.7537	2.3864
1.8946	-0.62867	0.52546	-0.45033	0.64552	-1.3576	-0.08121	4.7675	-1.9927	0.6962	-2.5009	2.0715	-2.1671	-0.15504
-1.0236	-0.60577	0.064911	-0.40662	-0.0064227	0.1459	-0.57802	0.5085	-0.079482	2.026	-2.1027	0.68942	-0.64658	0.74192
0.14724	-0.39583	0.49996	-0.016682	-0.036173	0.42415	-0.41484	2.0946	-0.7636	0.33771	-0.8069	0.17327	-1.3197	0.2655
0.3945	-1.5686	0.80343	-1.6153	0.53606	-0.48632	-0.50416	1.3603	-1.3213	0.039738	-1.7235	0.52107	-1.3099	-0.71958
-1.1272	-1.6938	-1.1667	-0.74856	0.8615	-0.93327	0.30306	2.0493	-0.22649	-1.3158	-0.38058	-0.15453	-1.5314	-0.29361
-0.99963	0.084037	-0.48088	0.031756	-0.72809	-0.15019	0.14743	0.21194	-1.1988	0.16172	-1.12	0.79871	-0.52143	1.0409
-1.0118	-0.19644	0.25351	0.30703	-0.25195	0.57073	-1.151	1.2472	-0.15183	0.72198	-0.14542	0.28571	-0.62045	0.75361
-0.68161	0.20444	0.098884	0.31168	0.82927	0.52407	-0.86564	1.3663	-0.39448	-0.27324	-0.24549	1.3268	-0.99184	-0.40332
-0.53797	-0.26067	-0.47386	0.29013	0.31308	0.23942	-0.71936	1.2283	-0.67635	0.0015146	-1.0595	0.65276	-1.2323	0.31052
0.30023	-0.79075	-0.02607	0.049617	0.15759	0.42999	-0.19469	0.43867	0.056295	0.24083	-0.28609	1.3798	-0.023789	-0.31768
-1.6035	-0.031218	-1.6123	1.3215	-0.67191	0.35431	-0.055326	0.83744	0.76966	1.3485	-3.2199	2.6054	0.021572	0.9862
-0.27369	1.0599	-1.0962	-1.0317	1.5283	0.99982	-1.092	-0.083904	0.44588	-0.38293	-0.84243	0.22864	0.32784	-0.27518
0.24485	-0.49369	-1.8001	0.44933	-0.30624	1.3587	0.50276	0.79751	-0.28368	-2.2606	0.095839	0.3739	0.78932	0.65731
-0.093458	0.060692	-0.76301	0.082191	-0.31496	-0.076567	-1.5756	0.61105	-0.53607	1.1373	-0.36653	0.89378	0.77607	0.87294
-0.7138	-0.73567	-0.016953	0.32822	-0.68561	0.40679	-0.51885	0.95575	-0.3644	0.53159	-0.44495	0.91742	-0.50223	0.44252
-0.78903	-0.45769	0.10716	-0.10957	-0.28923	0.99798	-0.19351	1.3194	-0.38141	-0.15138	-0.29927	0.45282	-0.59542	-0.096196
-1.2008	0.11268	0.051237	-0.27599	0.81859	0.78906	-1.2561	0.92199	-0.69155	1.6581	-1.3059	0.74808	-0.68347	0.55216
-0.53065	0.16906	-0.51906	0.13981	-0.22043	-0.083941	0.79797	0.42448	-0.90285	0.23368	-0.72619	0.51926	-0.71719	-0.18322
0.27174	-1.2746	1.1979	0.076957	-0.58585	-0.0018228	0.39757	0.28868	-1.5267	2.0829	-1.166	-0.48195	-2.4438	1.3583
-0.63287	0.02963	-0.29262	0.39305	-0.72723	1.3903	-0.15077	1.0299	-1.3094	0.20334	-0.86089	1.7206	-1.6116	-0.047111
-3.3654	0.15571	-0.63682	0.037797	-0.34887	0.33243	-2.0966	-0.52659	-0.88345	1.3209	-0.92246	0.19117	-1.8297	1.3698
-0.10476	1.8906	-1.5056	1.7656	0.91997	0.28548	-2.7629	0.10505	-0.74871	1.7363	-1.1462	-0.25851	-0.78784	0.070146
0.079653	-1.1854	1.9731	-0.99421	1.261	0.99024	-1.1293	1.518	-0.26355	0.79582	-2.4766	1.5085	-1.1045	0.7805
0.25027	0.87191	1.2113	0.046712	0.33685	-0.27566	-1.0386	0.88976	-0.85069	0.31904	-1.2073	0.11236	-1.6401	0.91757
-0.51208	-0.19777	-0.5846	-0.40897	0.19652	0.58305	0.68508	1.6437	0.36212	0.9904	-1.6972	-0.10796	-1.3935	0.64801
-0.67186	-0.29894	0.10436	-0.1087	0.67267	1.1662	-0.54219	1.204	-0.69801	0.6079	-1.2779	1.1815	-1.1391	0.60075
-0.70453	-0.78964	-0.287	0.65891	0.87216	0.82822	-0.92369	0.23184	-1.4035	0.86271	-0.52899	0.36446	-1.3344	0.83679
-0.73926	-1.0593	-0.25318	-1.5198	0.39724	0.85099	0.39562	0.56419	-0.86795	-0.24426	-0.86647	0.76833	-0.93063	0.55426
0.30968	0.44765	0.18219	-0.64721	-0.34689	0.34257	-0.33495	1.0878	-0.17643	1.4301	-0.093629	0.4785	-0.90459	0.86066
-1.68	1.0747	-0.23256	0.063414	-1.0195	0.52559	-0.96614	2.2861	-1.1706	0.36702	-1.0062	1.1277	-0.95197	1.0787
-0.56983	0.018857	0.15672	-1.2648	0.53327	-0.62631	0.32334	-0.13956	0.12352	0.34666	-1.0895	0.63469	-2.4904	0.45276
-0.5405	-0.28675	0.087072	0.11071	-0.16284	0.11203	0.0721	1.0921	-0.73736	0.67277	-0.24067	0.40486	-0.029376	-0.12349
-1.4527	-0.81907	-0.803	1.1684	-1.02	0.52769	-1.0009	0.7709	-0.8837	-0.061673	-0.8257	0.28985	-0.90135	0.54518
0.35373	-0.56825	2.1455	-0.29706	1.2819	1.339	0.41683	2.2453	0.11937	-0.35636	-0.96927	0.919	-1.2194	0.34167
-0.18095	-0.98878	-0.67508	0.28286	-0.80001	0.0074769	-0.18339	0.70567	-1.6006	0.3376	-0.55206	-0.11839	-0.018716	1.3307
0.33918	-0.8587	0.002053	-1.2018	-0.4739	-0.97744	-0.64491	1.8022	-1.9882	0.59431	-1.0743	2.0275	1.071	0.020902
-0.17767	-1.3511	0.59095	-0.76536	0.87384	-0.8191	-0.13812	0.34388	-1.3946	0.70946	-0.92571	1.4714	-1.6118	0.22102
-0.46901	-0.56289	-0.20152	0.36084	-1.0301	1.6193	-0.62257	0.26249	-1.0492	1.6959	0.14069	0.79133	-0.68547	-0.43431
-0.32306	-0.53085	-1.2518	-0.83068	-0.042275	-0.070815	-0.43161	1.352	-0.48655	-0.38492	-0.96957	1.1944	-0.61592	0.21538
-1.9716	-0.53803	-0.25183	-0.043375	0.98656	0.5794	-0.35331	0.3032	0.52584	1.2645	-1.079	-0.69762	-1.3735	0.41823
-1.4401	0.48016	0.01366	1.1793	-0.47148	0.42414	-0.2408	1.0116	-0.45211	0.52214	-0.86395	1.6091	-0.6195	1.1782
-0.99225	0.068121	0.60721	-0.32211	0.87639	0.4581	-1.299	1.2293	-0.88071	0.96604	-1.3871	1.1083	-0.99996	0.99805
-0.68463	-1.2902	0.30771	-1.6317	1.4121	-0.82361	1.572	0.56113	-0.64743	0.78469	-1.5585	0.1007	-0.8181	0.61237
-0.85949	0.24273	-0.27958	1.1882	0.01135	1.4184	-1.2823	1.5461	-0.20266	0.43271	-1.4323	0.77458	-0.35578	1.6285
-0.96995	-0.60731	-0.5604	-0.2682	0.58899	0.72114	-0.2814	0.6863	0.29881	0.48638	-1.1894	0.88621	0.051507	0.84778
0.043103	0.17772	-0.13396	-1.072	0.89413	1.0919	0.97217	0.42071	-0.66187	1.0007	-0.92191	0.53931	0.50947	1.2536
-0.24161	-0.13217	-0.621	-0.28161	0.11695	-0.54006	-1.1506	1.5116	-0.50972	1.4237	-0.36789	0.92431	0.15307	0.52817
-1.2684	0.092233	-0.28708	0.086669	0.59518	0.16069	-0.88232	1.0906	0.39608	0.95123	-1.0954	1.1684	-1.134	0.41618
-0.64719	-1.6513	1.2463	-1.6606	-0.1312	-0.34081	1.2666	0.77401	-1.5398	-0.10125	-0.96885	1.1345	-0.14935	0.55507
-2.0552	0.52027	-2.0178	0.76141	0.13858	-0.79393	-1.4179	1.2492	-1.0012	-0.30458	-0.32237	-0.18689	-0.8709	-0.42734
-0.76741	-0.72854	0.6619	0.37712	-0.65491	-0.15989	0.32078	1.2532	-0.69453	0.92413	-0.91611	0.08138	-1.0342	0.10472
0.0075524	-0.75902	1.0983	0.66859	0.5726	1.5538	0.32452	1.3791	-0.19481	-0.31046	-0.61195	0.9584	-2.1002	0.45092
-0.19743	0.26326	-0.58391	-0.03671	0.70783	0.3363	-0.25198	0.79103	-0.46737	0.073068	-1.2667	1.059	-0.18326	0.25505
-0.79216	-0.86946	0.14696	-0.4691	-0.7076	-0.028445	0.25487	1.996	-1.2151	0.59013	-1.4229	0.95435	-1.4506	0.78955
-1.7682	0.098741	0.035409	0.4023	-0.72615	1.8945	-1.5373	0.96908	0.29378	0.12527	-0.83285	0.85213	-2.0257	0.37338
-1.1874	-0.27705	-0.69132	0.50369	-1.2408	-0.24124	-0.95918	1.2169	-0.55683	0.16335	-1.5072	1.1499	-0.79048	0.43057
-1.0374	-0.17859	-0.78896	0.4401	-0.16088	0.1098	-0.13434	1.3347	-0.76025	0.13488	-0.85594	0.20901	-0.8577	0.69654
0.062369	-0.19539	0.2251	-0.29452	0.12876	-0.2658	0.25431	1.719	0.057009	-0.15473	-1.0009	1.3591	-1.199	0.3096
-0.97204	-0.89523	-0.66021	0.7469	0.40002	0.45205	-0.72986	1.2411	0.088578	1.0825	-0.31774	1.2772	0.020324	0.69911
-0.77546	-0.85567	0.46025	-1.0765	-0.28424	0.057964	-0.26988	1.7654	-1.1912	0.72374	-0.93184	1.5957	-0.50308	-0.083458
-0.84162	-0.364	0.17358	-0.14379	-0.1944	0.59377	0.12568	1.4617	0.10023	-0.86638	-0.65016	0.046954	-1.1029	1.0765
0.24901	1.1451	-0.27962	-0.11192	-0.53078	0.93843	-0.32662	1.4489	-0.55881	-0.23783	-0.85732	1.7861	-0.8365	0.53708
-1.2227	1.5007	-0.98509	1.265	2.0913	-0.60693	-0.78572	2.1594	-2.5322	1.9711	-1.3826	-0.03595	-1.4671	1.6462
-0.2142	-1.179	1.3771	0.032409	0.58765	0.89531	-0.79097	1.0732	-0.16517	1.7183	-0.90883	1.0363	-0.55243	0.4537
-1.5085	-0.24277	-0.23471	0.52463	0.43458	1.9038	-0.62201	0.43885	-0.65562	-0.040918	-0.28094	1.4585	-1.645	1.0949
-1.0426	1.4875	0.12855	0.10263	0.42368	-0.41583	-0.055128	0.88136	0.69142	0.31627	-0.091779	-1.071	-1.9525	0.40921
0.078506	-0.47828	-0.56496	0.19181	-0.026894	0.7221	-0.49198	1.3317	-1.0992	0.22592	-1.5321	0.81662	-1.2204	1.1062
-1.1107	-1.1209	-0.87689	-0.10182	0.17458	-1.5654	-0.50383	1.1598	0.085215	0.38329	-1.0788	1.1904	-0.11669	0.54665
-0.18436	-0.91482	-0.36081	-0.52642	0.52341	0.83967	-0.77388	1.9894	-0.43913	0.44117	-1.0287	1.2723	-1.3503	1.0366
-1.7178	0.15001	0.48186	0.27863	-0.62509	1.6725	0.02511	1.4445	-0.0034495	-0.38993	-0.90257	1.3285	-1.664	0.29083
-0.84294	-0.29697	-0.26561	-0.27213	0.45592	1.4801	-0.72186	1.131	-0.62085	1.0772	-1.9767	0.46635	-0.67592	0.35712
-0.69663	-0.70043	-0.31026	-0.14117	-0.17284	0.56198	-0.061821	1.6577	-0.93736	1.7717	-1.2099	0.58832	-1.6488	0.66655
1.7973	-3.619	0.15522	-1.8448	0.074116	-2.0709	-0.70648	-1.4185	2.4003	-0.55981	-1.9488	0.029002	0.005601	0.083397
0.30928	-1.3833	0.10999	0.87041	-0.026267	1.4386	0.3814	0.025429	-1.2363	-1.2261	-1.5364	0.55079	-1.9955	0.48915
0.050873	-0.63907	0.38371	-0.54936	-0.077221	0.8584	-0.91883	1.469	-0.34078	-0.21693	-1.6736	0.99363	-0.55033	0.38558
-0.73969	0.09308	-0.20487	0.063397	-0.35422	0.91402	-1.1404	1.0353	-0.85793	0.16197	0.22449	0.60346	-0.97658	1.6122
-0.30732	0.010414	0.38625	0.27092	0.29816	0.69054	-0.41426	1.8075	0.40642	-0.76657	-1.5453	0.28864	-0.86698	1.5899
0.67054	-0.42536	0.27526	-1.4533	1.2745	0.68797	0.2362	-0.4124	-0.53933	-0.57244	-0.22774	0.78839	-2.1247	-0.7912
-0.77865	-0.42445	-0.38272	-0.25449	0.66674	0.34232	-1.3886	1.718	-0.3835	1.0901	-1.5769	0.80934	-1.0748	0.31547
-0.13099	-0.80091	-0.67388	0.30278	-0.13692	-0.2004	-0.047213	1.7117	-0.34841	-0.30805	-0.87105	0.73522	-0.38939	-0.084326
-0.57589	0.097563	-1.1036	-0.39287	0.13553	-0.89445	-0.26138	1.3641	0.2092	1.577	-1.0497	1.1792	0.29128	0.86523
-0.56825	-1.3166	-0.27715	0.073361	0.054314	-0.0008042	-0.57771	1.2928	-0.29097	0.84902	-0.18601	0.48205	-0.32947	0.55851
-0.20322	-0.53786	0.12101	-0.063177	0.10687	-0.039888	0.17708	1.2749	0.041586	2.2737	-2.1058	1.951	-0.37929	1.5345
-0.93073	0.076174	-0.0022996	0.27713	0.3083	0.28368	0.23703	-0.95934	-0.93184	0.87735	0.13927	1.031	-0.70582	-0.19344
-0.075508	0.89538	-0.32006	-0.6367	-0.39615	1.6433	-0.7705	2.1974	-1.0092	2.1457	-1.2216	1.0867	-0.94682	1.8457
-2.0485	0.37414	-0.67678	0.41249	-0.13459	1.9694	-0.06479	0.83935	-1.2055	1.3627	-0.48127	0.53355	-0.94754	-0.16551
-1.0384	0.1203	1.052	0.11219	-0.3733	0.31787	-0.60029	1.545	-0.77317	0.42411	-1.4792	0.15819	-1.5696	-0.33803
0.58614	-1.211	-0.074661	-1.257	0.43842	-0.82654	-0.54605	1.3906	-1.0394	-1.7552	-0.047245	-0.72717	-1.6227	-0.17265
0.44501	-0.88674	-0.36263	-0.81221	0.27368	0.012982	0.50329	1.193	0.44239	0.74537	-1.5047	0.58686	-2.2512	0.30485
-0.62452	-1.0064	-0.53162	1.0379	-0.80179	0.90944	-1.0828	0.25572	-0.61253	1.3789	-0.23327	0.65153	-0.38608	0.5264
-0.30157	-1.8289	1.4834	-0.48663	-0.41544	0.95209	-0.36493	0.66089	0.4259	0.55531	-1.1123	0.92545	0.34094	1.5581
-0.98096	-1.2109	-0.66962	0.99716	0.0016303	0.28683	-0.72938	1.0194	-1.1067	2.0109	-1.7422	1.0494	0.018739	0.25792
0.41301	1.1432	0.3933	-0.75474	0.17386	1.3437	0.13557	1.4331	-0.57988	0.94797	-0.73184	0.48475	-0.57189	-0.0063097
-4.1974	-0.9336	-0.99607	0.70498	0.71903	2.0656	-1.4281	-1.7222	0.042124	-0.64223	-0.47434	0.31758	-1.6449	-0.097049
-1.7062	-0.086569	-0.40698	0.36315	0.018803	1.3585	-0.07536	1.5191	-0.24889	-0.010405	-0.89942	-0.19658	-0.66795	0.97509
-2.5088	0.10709	-0.63582	0.24745	-0.69061	0.33557	-0.99854	1.8457	0.42475	0.29586	-0.59894	1.7566	-1.0905	0.58956
-0.63421	-0.62722	-0.31386	0.43606	0.14536	0.70927	0.45466	1.215	-1.2616	1.1296	-1.3302	0.224	-0.99731	0.14823
-0.23903	-2.155	-0.81173	-0.52737	0.78521	0.3718	-0.20428	1.5147	-0.035783	0.88328	-1.1866	0.46773	-0.16806	2.1597
-0.90837	-0.32611	0.2246	-0.15211	-0.50097	0.23307	0.79727	0.94724	0.37594	0.29532	-0.83727	-0.35489	-1.5958	-0.080419
-1.7055	-1.2357	-1.3302	-0.0055463	-0.6248	1.8206	0.7327	0.99899	-0.048714	1.2781	-0.86002	1.1149	-1.8764	1.1786
-0.56523	-1.8165	-0.087841	0.80522	-0.39763	2.5466	-0.11239	2.7191	-0.7497	1.7162	-4.5494	2.0838	-2.4414	0.30986
-1.4032	0.080508	-0.74881	0.2315	-0.4216	1.0294	-0.55195	1.955	0.39814	3.0977	-2.1056	1.2913	-2.5336	0.39925
-0.35224	-0.50302	1.2851	0.76323	2.1952	1.0464	-0.15587	0.096859	-1.3371	0.90691	-0.50405	1.5869	-0.48379	0.93329
0.30091	-0.65524	-0.096258	-1.2254	-0.18966	-0.023975	0.070517	1.1248	-0.43164	0.87106	-0.84293	-0.02765	-0.22598	0.58158
-1.572	1.0241	-1.0685	-0.3847	-0.072088	-0.32041	-0.26813	0.57987	-0.57183	0.19973	-1.2079	1.2525	-2.0718	-0.3419
-0.19404	0.46099	0.39223	0.090685	-0.1416	-0.4812	-0.62049	1.0012	-1.6933	0.83795	-0.43585	1.7162	0.12788	0.10347
-0.47628	-0.86689	0.16025	-1.1704	0.32645	-0.25394	0.87136	0.67376	-0.25359	0.50166	-0.28602	0.69252	-0.70191	0.45136
-1.0505	0.67814	-0.21303	-0.15252	0.44017	0.49504	0.14393	2.0794	-0.46799	0.43576	-0.76506	0.50867	-1.3459	0.66342
-0.90279	0.12577	0.47042	-0.25199	0.47572	0.3397	-0.81656	0.87992	-0.37097	1.0298	-2.5903	2.2819	0.053007	0.63853
-0.3306	-0.69705	0.3991	-0.4558	0.51672	0.084611	-0.22955	1.5266	-0.30534	1.0503	-0.68424	0.74081	-0.21102	0.1188
-1.0075	0.63109	1.2	-0.60351	-0.093981	0.90395	0.20332	0.79834	-0.6294	2.0069	-0.1128	0.35538	-0.97184	-1.141
0.13576	0.11846	-0.30459	-0.58632	-0.80913	0.94263	0.53863	0.47394	1.5049	-0.67937	0.32472	0.9929	-2.2719	2.4692
-0.89061	0.68491	0.22094	1.0192	-0.23513	1.6444	0.26479	1.2692	-0.47291	0.16548	-1.1262	0.18688	-0.73698	0.2192
-1.425	-0.86874	2.3605	-3.0006	0.60546	-1.0321	-0.12658	0.84006	-0.86097	2.1605	-2.6534	1.1345	-1.2856	0.89118
-1.6979	-1.2961	-0.64427	0.70192	-0.28342	1.1293	-0.38509	1.3648	-1.191	0.2014	-0.62082	1.8992	-0.47897	1.9312
-0.79599	0.32511	-0.26261	-0.36757	0.66641	0.61583	0.27094	0.7946	-0.25977	0.53111	-0.10986	1.3789	-0.65279	0.70229
-0.76162	0.57122	1.0761	0.016927	0.23974	0.36577	-1.1613	1.65	0.062788	-0.10462	-1.424	0.36483	-1.4635	1.3288
-0.30639	-0.57074	-0.37406	-0.76336	0.35489	0.911	-0.14134	0.39069	-0.027409	1.0076	-0.6844	0.099726	-0.42573	0.17862
1.5473	-1.2601	-0.78715	0.021631	0.81769	1.3749	-1.5299	1.6877	-0.55857	0.014281	-0.43151	1.4233	0.066101	0.083937
-0.80244	0.056509	-0.43321	0.44015	0.050528	0.61922	-0.56857	1.7333	-0.87664	0.65705	-1.2663	1.0138	-0.92684	1.3943
0.82365	-0.65202	0.72904	0.38063	1.4168	0.27763	-0.28262	1.2829	-1.4087	1.1948	-1.3611	0.97292	-1.0185	0.006169
-0.2295	-0.907	-0.062054	0.34061	-0.99789	-0.21644	-0.44587	1.361	-0.77035	0.019502	-0.59408	1.4928	0.2924	0.55348
-0.84263	0.77426	-0.2593	0.595	-1.3864	0.92569	-0.8905	2.4674	-0.67682	0.62001	-2.5347	1.318	-1.8085	1.145
-1.1355	-0.32178	0.31822	0.093631	-0.65231	0.85141	-1.6148	-0.64331	0.75755	2.1545	-0.26089	0.54025	-0.76205	0.9284
-1.0742	-0.078005	-0.12788	-0.48355	0.42484	-0.046716	-0.38978	0.78965	-0.94422	0.44267	-0.60236	0.75776	-0.65254	1.4496
-1.1066	-0.3678	0.29272	-0.29189	-0.54037	0.73407	-0.80206	0.2388	-0.47327	0.52299	-1.4278	0.24624	-1.3993	0.34705
-0.55138	-0.78907	1.1247	0.0025027	0.2323	0.6307	-0.21022	1.2129	-1.352	0.6945	-1.1772	1.2455	-0.94553	0.28402
-1.3409	0.35752	0.95191	0.15049	1.4407	0.44297	1.833	1.2223	-0.72286	-0.16292	-0.3721	1.3324	0.14395	-0.62481
0.64731	-0.072164	1.0001	0.61341	2.1674	-0.71301	1.1517	0.93289	-0.59763	0.39207	-1.5648	-0.46014	-1.3647	-0.032106
-0.0066151	-0.85447	0.80358	-0.68697	1.0467	0.64253	0.26774	1.1653	-1.1657	0.66634	-0.83277	0.61876	0.15899	0.086371
-0.4858	-1.0546	0.2323	-0.54521	-0.29175	0.40275	-0.66676	2.3858	-0.6995	0.63328	-0.64109	1.6801	0.81531	0.177
-0.52978	0.50119	-0.12869	-0.045525	-0.49218	1.1048	-1.6845	0.75748	-0.55613	1.3612	-1.0476	0.73233	-0.30918	1.1261
0.74361	-0.52758	-0.59066	-1.6401	0.52031	1.4201	-0.34926	2.3102	-1.2856	0.88242	-2.1091	-1.4417	-0.80793	-0.42451
-0.039968	-0.58228	-0.7366	1.0619	-1.155	0.53786	0.91976	1.8955	-0.99354	0.49721	-1.4498	0.74232	-0.29207	-0.15006
0.039214	-1.0119	-0.4897	1.3099	-0.49818	0.39187	-0.99756	0.51238	-0.21164	-0.10764	-1.2793	0.25663	-0.85645	1.0229
0.075588	-0.95883	-0.19844	-1.2286	0.88269	1.5585	-1.5247	1.2544	-0.6656	0.8083	-0.89892	1.2151	-0.9297	0.068857
-0.84246	-0.20808	-0.6551	0.65209	0.74326	1.119	-0.69073	1.4715	-0.18527	0.81117	-0.79067	0.87069	-0.70214	0.58948
0.72908	-0.2987	-0.56353	-0.65906	0.22942	0.8669	-0.33224	1.9274	-0.57553	0.17251	-0.24204	0.49017	-0.14252	-0.55423
-0.87765	-0.86094	0.52449	-0.75995	0.28941	1.8019	-0.83075	0.93919	-1.1663	0.70384	-0.88384	1.0881	-0.70137	0.84003
-1.0178	0.16106	-0.66651	0.86965	-0.23093	0.60999	-0.2953	1.7088	-0.03227	0.94572	-0.92982	0.68877	-1.7324	-0.79412
-0.17951	-1.417	0.76051	-1.2146	0.52464	0.10587	0.16592	1.8525	0.64081	-0.14541	-0.4815	1.4933	-0.69675	0.07477
-0.59708	0.5363	0.52089	-0.60457	-0.052308	0.094034	0.29474	1.1814	-0.92469	0.63014	-1.1341	-0.029553	-0.47775	0.50325
-2.1461	-1.1595	-0.27359	0.5437	-0.13022	0.37374	-0.41886	2.4712	0.004315	0.15792	-1.5104	1.4438	-1.9288	-0.1033
-0.77774	-0.1165	-0.85526	0.0022522	0.27107	1.2658	0.20822	0.93183	-0.093847	2.17	-1.1854	-0.29606	-1.2728	-0.56749
0.44998	-1.1887	-0.37555	0.037718	0.39604	-0.98217	-0.5567	1.6064	-0.5941	0.16008	-1.1623	0.43335	-1.5481	0.19627
-1.2741	0.12592	0.10918	0.61081	-0.20307	-0.010013	-0.087747	1.4072	-2.0715	0.41452	-0.93377	0.37907	1.4427	0.1389
-0.60398	0.023044	0.23008	-0.1335	-1.4801	-0.85769	-1.3314	-0.13816	-1.4833	2.8251	-1.4259	-0.57684	-1.9765	1.4779
-1.4472	-0.19863	0.14858	0.43529	-0.43055	-0.050427	-0.85596	2.1505	-0.49715	1.4908	-0.43806	0.86494	-1.4257	0.28137
0.025412	0.033302	0.88557	-0.65686	1.2592	1.5178	-0.010884	1.477	-0.30973	-0.49639	-1.1266	0.88729	-0.88698	0.44808
1.6931	-2.3667	0.36983	0.018077	0.50092	-0.79435	-0.065279	-0.77669	1.9052	0.6183	-1.5144	-0.25015	-0.91617	1.9754
-2.3635	-1.9432	0.0087232	0.1942	-1.8562	0.52328	-0.80964	3.3128	-0.074123	-0.77684	-0.13344	1.8963	-0.63919	-0.10893
-0.96866	-0.077036	0.35377	-0.37712	0.29277	0.81695	0.25187	1.9367	-0.83644	1.0596	-1.1399	0.056396	-1.0106	0.56887
0.35807	-0.11897	0.43691	-0.23787	-0.078364	0.7238	0.91609	1.0337	0.40869	1.1307	-0.34736	0.24341	-0.42325	0.63762
-1.0713	-1.0527	0.10354	-0.97026	0.78093	-0.57104	-0.69466	0.25151	0.51926	0.4226	-1.9858	1.6299	-0.90172	-0.56839
0.48118	-0.099734	0.6474	-1.123	0.41025	0.43429	0.12991	1.3194	-0.47632	1.5626	-1.2168	0.072736	-0.53926	1.3568
-0.042489	-0.99862	-0.21541	-0.2654	-0.46914	0.38932	-1.131	1.3288	-0.84386	0.27822	-1.4735	0.94244	-0.38278	0.58182
-0.41896	-0.20985	0.70604	0.12643	-0.28551	-0.075459	-1.9307	0.15705	-0.46681	1.293	-1.527	1.8911	-0.797	-0.36186
0.23425	-0.42793	-0.98892	-1.2646	0.17023	0.03872	-0.13125	0.40331	-0.76205	0.89202	-0.73642	0.48561	-0.96653	0.34552
