0.27179	0.4788	0.32177	0.28635	0.39844	0.31724	0.36419	0.22355
0.32123	0.51698	0.31158	0.50333	0.57273	0.39366	0.51907	0.53344
0.35746	0.38525	0.419	0.35081	0.393	0.38776	0.40291	0.43781
0.51019	0.29067	0.32412	0.33057	0.25912	0.30257	0.36653	0.35662
0.34987	0.28783	0.28194	0.39953	0.3434	0.24422	0.39527	0.22943
0.50195	0.73294	0.59326	0.76246	0.64024	0.74756	0.63534	0.447
0.2309	0.36234	0.44881	0.3541	0.37583	0.31088	0.29225	0.41429
0.22334	0.20572	0.24484	0.31769	0.29197	0.27173	0.33749	0.31008
0.29339	0.31809	0.2757	0.40496	0.32981	0.45264	0.43799	0.32257
0.24578	0.3884	0.28114	0.44132	0.40794	0.28218	0.39376	0.4271
0.42437	0.48941	0.61065	0.73184	0.44723	0.35092	0.47374	0.58394
0.34483	0.30635	0.34469	0.3036	0.26458	0.33909	0.43153	0.37861
0.20713	0.35606	0.41908	0.34826	0.31351	0.33164	0.35944	0.38396
0.60293	0.65655	0.49758	0.56024	0.47873	0.51905	0.46675	0.42753
0.20994	0.30783	0.26747	0.33731	0.22781	0.33719	0.29091	0.30816
0.21072	0.2275	0.24404	0.33977	0.26811	0.3041	0.30089	0.29448
0.28461	0.36208	0.3139	0.43264	0.31166	0.37713	0.3528	0.27717
0.36032	0.41307	0.38098	0.28216	0.41423	0.33446	0.3033	0.31653
0.40049	0.46946	0.41225	0.45092	0.45504	0.44241	0.36889	0.55951
0.29479	0.33341	0.37202	0.39634	0.33676	0.32206	0.47354	0.35078
0.28121	0.3852	0.21886	0.35194	0.39275	0.3785	0.32179	0.27014
0.19382	0.36559	0.34739	0.29243	0.36949	0.25504	0.28195	0.2043
0.22882	0.35054	0.22689	0.34008	0.32139	0.15624	0.3341	0.21757
0.3963	0.43133	0.37256	0.35841	0.36141	0.34556	0.37645	0.34433
0.3963	0.30879	0.35983	0.43428	0.50841	0.49212	0.37657	0.45639
0.43052	0.3563	0.30644	0.33747	0.37707	0.35848	0.34972	0.31033
0.42592	0.38212	0.41287	0.48416	0.3887	0.3623	0.39042	0.29437
0.43594	0.37419	0.41583	0.40639	0.35771	0.40774	0.38228	0.29735
0.49019	0.44958	0.44552	0.3347	0.49324	0.35217	0.31502	0.33935
0.25973	0.53336	0.41072	0.53603	0.35941	0.27399	0.35855	0.36348
0.33756	0.57581	0.6209	0.49351	0.53702	0.61136	0.55582	0.39679
0.33967	0.33547	0.39785	0.27798	0.33174	0.30554	0.34921	0.29125
0.27858	0.25542	0.27581	0.29865	0.24181	0.29158	0.27555	0.24042
0.49668	0.36387	0.25276	0.2982	0.29261	0.25392	0.27795	0.29868
0.23995	0.28722	0.39347	0.28292	0.37044	0.35533	0.29096	0.31885
0.29343	0.25888	0.3033	0.25864	0.2704	0.25662	0.35742	0.22993
0.31455	0.33311	0.38701	0.41931	0.33541	0.40251	0.38709	0.23722
0.39706	0.34023	0.27532	0.40047	0.32997	0.32079	0.35495	0.36589
0.72722	0.65398	0.49649	0.4737	0.75991	0.60105	0.55046	0.51318
0.24048	0.35083	0.32734	0.34018	0.31225	0.35567	0.31924	0.32298
0.28117	0.37967	0.31689	0.32327	0.41312	0.37178	0.33239	0.45087
0.22525	0.26824	0.24494	0.24289	0.32354	0.35526	0.28664	0.2835
0.20271	0.3484	0.29111	0.31494	0.29607	0.33904	0.32493	0.21777
0.55926	0.22154	0.26208	0.28169	0.43024	0.30156	0.29861	0.2757
0.33903	0.34667	0.23329	0.33424	0.33236	0.29884	0.33115	0.32064
0.32663	0.46436	0.47135	0.44841	0.44481	0.42349	0.42873	0.38794
0.3381	0.35066	0.30861	0.32248	0.22275	0.35355	0.40369	0.35332
0.38602	0.28428	0.44757	0.25986	0.48463	0.34164	0.41987	0.2552
0.33833	0.22516	0.33699	0.26765	0.31258	0.31607	0.29029	0.3346
0.29892	0.3376	0.28533	0.30198	0.45185	0.30253	0.28666	0.26092
0.18998	0.24615	0.21396	0.32817	0.3014	0.2557	0.27691	0.28659
0.28917	0.30927	0.32826	0.30949	0.23048	0.35574	0.25827	0.29564
0.38275	0.41457	0.34884	0.38989	0.36257	0.32422	0.31781	0.24888
0.26383	0.38598	0.18912	0.29562	0.34151	0.36909	0.29375	0.23358
0.22629	0.29641	0.28988	0.29464	0.27589	0.23355	0.29023	0.27112
0.23792	0.30718	0.3631	0.34877	0.34966	0.4902	0.42137	0.41721
0.2999	0.39706	0.45229	0.36103	0.20606	0.3016	0.42456	0.52238
0.37278	0.35252	0.3434	0.2094	0.29353	0.28075	0.32394	0.40765
0.22767	0.33758	0.35435	0.35967	0.48136	0.3526	0.4134	0.41673
0.34451	0.24877	0.26359	0.3887	0.26249	0.28402	0.37917	0.18501
0.29033	0.33942	0.27332	0.27874	0.33196	0.39546	0.3966	0.27897
0.26957	0.37617	0.31032	0.22847	0.36598	0.31357	0.30276	0.34391
0.29759	0.34289	0.44264	0.33162	0.37328	0.36633	0.33423	0.24433
0.23565	0.40415	0.27608	0.37378	0.34173	0.38708	0.30813	0.39719
0.37929	0.27785	0.34466	0.30554	0.35613	0.35426	0.39448	0.23925
0.33411	0.35264	0.37634	0.37607	0.40832	0.39876	0.25752	0.26131
0.36093	0.40966	0.35734	0.3083	0.35853	0.37069	0.36365	0.33395
0.34827	0.20428	0.32811	0.25456	0.26581	0.30296	0.30827	0.22341
0.40694	0.33996	0.30674	0.31896	0.37602	0.34406	0.30573	0.43309
0.71466	0.46892	0.51863	0.37644	0.51498	0.61887	0.54023	0.27167
0.24863	0.21516	0.2472	0.26219	0.41259	0.42932	0.21631	0.33347
0.32856	0.31125	0.36555	0.39359	0.31956	0.38321	0.38439	0.54278
0.30627	0.28524	0.33331	0.38614	0.39216	0.40228	0.28851	0.29518
0.24159	0.38364	0.14751	0.29475	0.23422	0.24928	0.21747	0.19186
0.59418	0.5106	0.51617	0.37755	0.60158	0.61904	0.489	0.62357
0.41765	0.31807	0.40459	0.39461	0.32096	0.33569	0.27895	0.31982
0.35035	0.29374	0.29469	0.27254	0.32048	0.26403	0.32816	0.22513
0.23175	0.31315	0.36895	0.37934	0.38246	0.32823	0.28293	0.28503
0.30121	0.30572	0.38297	0.42793	0.23499	0.48469	0.36267	0.3158
0.35627	0.42028	0.34839	0.32609	0.39647	0.33626	0.41774	0.30495
0.24961	0.26229	0.31578	0.28948	0.28269	0.27729	0.24707	0.26768
0.22184	0.26762	0.33627	0.2291	0.25507	0.21415	0.27881	0.25318
0.37332	0.30043	0.3287	0.3542	0.44802	0.25979	0.36808	0.38308
0.27633	0.36208	0.24792	0.22964	0.27842	0.26011	0.34822	0.34674
0.22695	0.24601	0.24359	0.26141	0.20326	0.32784	0.25581	0.32283
0.42468	0.36778	0.25156	0.40707	0.43621	0.32214	0.2625	0.2858
0.29211	0.23449	0.35503	0.27883	0.35164	0.3631	0.35642	0.42306
0.30062	0.28434	0.24904	0.23703	0.36204	0.256	0.25968	0.32189
0.35039	0.41866	0.38989	0.35075	0.32498	0.43963	0.33886	0.31088
0.33963	0.32853	0.19103	0.3343	0.32072	0.37498	0.31614	0.34408
0.30336	0.44712	0.34072	0.37724	0.34278	0.35969	0.32326	0.33891
0.271	0.27183	0.2344	0.33561	0.26074	0.24748	0.3569	0.27837
0.3243	0.25324	0.31508	0.26736	0.30478	0.23009	0.31938	0.33935
0.2945	0.30909	0.29346	0.37074	0.28736	0.30876	0.33693	0.31147
0.26049	0.32327	0.28598	0.35694	0.25923	0.25476	0.19822	0.26931
0.31345	0.36738	0.27558	0.31637	0.33124	0.3192	0.29493	0.31327
0.37804	0.31354	0.3508	0.34319	0.33	0.31097	0.4255	0.35472
0.24685	0.2633	0.23398	0.26012	0.23013	0.28529	0.24832	0.19951
0.30728	0.38407	0.22552	0.3667	0.36223	0.40758	0.33999	0.37581
0.37598	0.41852	0.35557	0.42401	0.2976	0.3473	0.34529	0.2391
0.1854	0.47155	0.34574	0.35271	0.35653	0.41401	0.34003	0.26399
0.59766	0.40195	0.40252	0.39829	0.38133	0.39774	0.45005	0.42972
0.48109	0.53761	0.51118	0.39739	0.3364	0.46504	0.46833	0.39105
0.2883	0.21474	0.34133	0.41218	0.47623	0.32757	0.43229	0.34581
0.31013	0.48508	0.15196	0.27448	0.30493	0.27195	0.22751	0.32884
0.26676	0.40123	0.38187	0.33472	0.41934	0.32294	0.43641	0.29352
0.22545	0.24676	0.46093	0.30824	0.36555	0.33054	0.31414	0.26992
0.25754	0.38222	0.31631	0.43015	0.42922	0.26316	0.3759	0.33827
0.35251	0.3289	0.22395	0.25141	0.38371	0.32927	0.31897	0.21724
0.47234	0.45064	0.4669	0.40191	0.45095	0.40584	0.43016	0.38863
0.36579	0.29493	0.34352	0.25844	0.31854	0.26718	0.22962	0.26225
0.43885	0.34467	0.34524	0.34924	0.36659	0.28093	0.48353	0.21289
0.31347	0.23187	0.36024	0.38464	0.30831	0.29754	0.30879	0.29555
0.32889	0.34518	0.3257	0.31056	0.28436	0.32942	0.35643	0.28201
0.39623	0.39187	0.42598	0.51385	0.53443	0.43385	0.424	0.51665
0.33947	0.30687	0.31979	0.40424	0.2735	0.29414	0.30377	0.35947
0.29385	0.37738	0.25609	0.37526	0.27722	0.33681	0.26569	0.21195
0.42108	0.3658	0.35025	0.32649	0.3428	0.39683	0.2931	0.3757
0.69065	0.4777	0.5143	0.60006	0.54836	0.45833	0.42518	0.64279
0.30285	0.44697	0.3415	0.35209	0.28302	0.38133	0.35205	0.2297
0.44134	0.33435	0.26683	0.36306	0.32873	0.32465	0.27969	0.23895
0.383	0.15435	0.32848	0.34857	0.2642	0.28298	0.39903	0.25774
0.39495	0.36069	0.46101	0.312	0.45584	0.37719	0.41456	0.31486
0.46106	0.30983	0.5843	0.29546	0.2953	0.42135	0.36223	0.3976
0.33444	0.28555	0.26241	0.3583	0.58149	0.34871	0.38488	0.35193
0.3851	0.30269	0.38148	0.40687	0.28709	0.32279	0.30198	0.30693
0.36941	0.38858	0.38586	0.36592	0.51134	0.53338	0.24475	0.42246
0.26067	0.31875	0.28443	0.24649	0.21269	0.36051	0.32612	0.39152
0.30032	0.31683	0.20988	0.31294	0.51054	0.33995	0.44025	0.31368
0.36156	0.34495	0.3611	0.3793	0.38152	0.39972	0.39028	0.31065
0.25981	0.36836	0.31826	0.29171	0.34129	0.26049	0.34799	0.34906
0.19292	0.46241	0.30556	0.45884	0.38778	0.40027	0.40696	0.36626
0.30929	0.31031	0.49119	0.53322	0.36995	0.30366	0.42347	0.30748
0.41659	0.44566	0.38281	0.35722	0.33973	0.36461	0.30992	0.42027
0.31697	0.25677	0.50525	0.40124	0.26637	0.32108	0.27801	0.32238
0.42543	0.44739	0.44172	0.5098	0.55572	0.42445	0.34272	0.39296
0.52381	0.46712	0.58873	0.3631	0.49744	0.45214	0.41278	0.29311
0.33343	0.26728	0.24588	0.32072	0.36053	0.27867	0.31324	0.2824
0.29153	0.3005	0.34952	0.36331	0.31905	0.42709	0.38814	0.27813
0.33587	0.50294	0.35512	0.3456	0.28095	0.26494	0.27464	0.21698
0.39896	0.36828	0.33698	0.28261	0.3274	0.29114	0.25341	0.31255
0.20994	0.29413	0.26842	0.34525	0.31485	0.26926	0.20544	0.25313
0.34154	0.32298	0.25128	0.36408	0.46264	0.41198	0.33559	0.35657
0.39186	0.34068	0.33837	0.47401	0.41472	0.3128	0.55113	0.37702
0.37075	0.42434	0.48889	0.53226	0.52902	0.31473	0.50141	0.37661
0.31259	0.25811	0.20312	0.25644	0.36981	0.41189	0.31416	0.36057
0.58395	0.3387	0.4064	0.38182	0.30825	0.42646	0.33148	0.5275
0.30131	0.28813	0.35294	0.49064	0.35093	0.34377	0.32113	0.33966
0.36539	0.34234	0.38399	0.4068	0.25871	0.3161	0.40115	0.31613
0.3104	0.29241	0.31167	0.38236	0.30287	0.32483	0.31258	0.24989
