1.6219	2.1209	2.5816	0.052789	2.0542	59.569	0.61476	0.41899	20.686	1.4395	2.9399	0.66968	6.8205	0.42891	2.0987	0.091047	6.9691	2.4619	0.54403	1.3227	1.1558	0.16727	0.83969	0.012029	0.05042	2.1031	7.3063	1.0445	1.3457	0.22808	1.524	0.38594	1.2856	0.041243	1.0012	32.11	0.014622	0.27505	1.4235	2.331	0.21255	153.22	12.759	1.7914	0.12807	0.89582	29.306	5.3334	0.27687	0.82459	1.5617	0.0030859	2.4658	22.085	0.37421	1.2663	0.60041	0.093081	1.1796	3.0918	1.7937	0.72222	1.583	23.214	0.2194	25.745	135.95	1.0806	19.122	1.616	0.55113	1.5209	0.022523	1.4434	0.4166	2.5278	0.09329	0.84311	0.87844	54.34
0.047364	0.020726	0.68318	49.454	34.929	1.638	0.028043	19.146	1.2716	0.04327	2.4569	8.1568	0.55117	1.7041	0.8992	15.478	1.669	1.5921	0.52466	0.91935	0.51817	1.3754	1.532	0.10859	0.16147	5.4434	1.3595	0.96673	1.0872	5.3683	0.89337	0.20675	24.509	0.53568	2.2261	1.6457	18.114	6.1572	2.4455	0.80147	0.07435	0.36558	45.34	1.4443	1.2917	15.275	1.5579	1.0633	10.742	148.34	0.46334	0.10118	0.28275	0.05654	0.2082	28.4	1.6321	0.092695	0.4804	0.19288	0.098988	0.789	1.8537	0.16853	0.37873	1.7286	0.25815	0.72565	0.95057	0.31905	9.8052	0.049948	0.48024	2.0374	7.5332	5.0759	0.20747	1.8099	0.40401	0.61013
1.3176	1.2502	1.73	0.22126	1.0513	4.5491	0.92761	0.51595	0.24432	2.4285	1.6292	3.3905	1.2211	1.1203	0.073888	3.9023	1.1836	1.1686	0.92969	1.5017	0.87137	1.2811	5.5805	1.572	2.4335	1.0995	0.15231	81.023	7.1189	1.0077	0.28803	5.6277	0.32052	1.3111	0.56911	0.16764	1.7823	1.8698	0.4484	0.3231	1.0028	1.2773	0.38306	8.0845	1.3213	0.44319	0.70348	0.096456	2622.7	0.43197	1.6931	0.0044313	1.005	8.4913	0.37474	2.4833	1.0703	2.8165	0.45282	0.10103	0.65881	0.73787	8.4672	1.2555	0.91566	0.1263	0.81284	1.7253	0.21301	2.5259	2.7945	0.6216	1.4596	0.23587	4.833	52.648	0.24464	53.845	1.84	0.92354
0.63677	0.13636	0.1581	2.4473	0.52233	0.086308	0.41049	1.2195	11.549	1.7819	4.7699	0.046084	1.7031	0.3617	2.5633	0.77648	0.01014	0.8773	0.30513	52.813	0.16367	0.90749	1.0003	3.5971	1.0977	1.3349	3.0785	0.53335	1.3188	0.068186	2.3015	1.5972	1.2369	0.6232	0.10267	1.3982	0.013408	0.080145	3.1477	2.1747	0.1262	5.5227	108.23	1.1155	6.9878	1.0042	1.8723	1.644	1.3361	0.27294	31.027	1.6095	3.5845	1.0463	1.7424	1.2483	0.71402	0.97744	0.98884	0.85362	11.655	3.5608	0.027249	0.46086	2.696	0.77343	13.974	1.531	1.0121	0.22908	1.3108	10.695	1.4208	2.1653	0.6165	12.774	0.070489	1.2714	0.68225	1.8365
2.7878	1.0018	0.84273	1.5044	1.9665	1.3683	8.515	0.86987	2.2523	3.2762	1.0658	0.1043	0.15692	0.78272	0.31657	0.47548	0.38905	2.692	0.39511	5.6711	2.7351	7.1436	0.49659	0.39229	0.039636	2.8952	0.054415	2.5728	1.7023	0.75922	7.373	1.3731	2.9612	4.4038	2.3077	1.0874	313.88	1.7659	1.3159	0.81896	1.8974	1.245	2.0221	2.8202	0.84721	1.3316	1.2874	0.57226	3.9157	5.1108	1.6396	1.1345	1.5392	1.8174	4.0927	0.29464	55.005	0.22513	2.0205	1.7102	0.66365	0.42907	3.1474	0.19715	0.58713	0.3929	1.0504	0.14673	2.3061	1.1328	1.196	0.031701	1.0683	1.4548	0.40645	3.2275	1.1831	1.2271	1.97	2.0843
0.93979	0.13579	18.583	0.70993	0.33501	3.2676	2.7864	0.21748	0.44256	8.8264	0.37206	0.66355	2.6555	5.807	30.252	1.421	0.5008	0.43233	0.02546	0.10907	0.88443	3.3158	5.2423	1.1875	1.0762	0.94612	7.2335	0.16955	0.0060452	0.65562	0.047156	3.5111	0.94952	0.18917	2.2495	0.92932	0.87193	5.1073	1.3765	2.0721	0.528	0.11598	31.877	4.0364	0.47024	0.66342	0.75341	1.1865	3.3734	0.78909	1.3965	3.1467	2.0284	3.7283	0.059021	0.099596	0.83399	1.7641	0.42439	1.0949	2.4968	92.258	1.0304	0.5833	0.30576	2.7993	0.35398	5.0995	0.54324	0.92307	1.2859	0.62461	13.764	2.1239	0.63017	4.505	3.4618	0.01057	0.036025	0.25654
2.7414	0.037117	1.6515	0.23787	0.26513	55.304	1.2875	27.334	0.91036	0.4755	5.9053	0.52455	1.4205	0.56963	0.89867	0.82063	0.11935	0.99236	1.7884	3.5195	0.75125	0.46847	0.51951	1.8688	1.0282	0.71712	1.7369	0.79022	1.1246	0.2988	0.64694	0.92735	1.6848	2.0176	2.295	0.25419	12.405	1.3252	18.604	2.1991	1.9661	1.4078	18.261	1.7328	0.16139	1.0713	2.1885	1.0785	1.5394	1.3276	1.0707	1.3537	0.57549	0.45298	0.45687	4.2626	1.4505	0.86744	0.064763	36.276	1.3497	1.8363	8.3891	0.66897	1.7728	0.07462	0.52464	3.0731	0.64342	0.47054	2.0677	27.418	0.35707	1.9678	0.5022	6.9811	10.062	5.607	2.1681	2.4522
1.4255	1.028	1.4915	1.2321	2.871	1.8087	2.7125	0.83644	2.6918	129.12	19.645	0.1594	11.204	1.6301	1.5525	39.453	2.7894	3.9601	0.24989	2.1476	0.35327	2.3031	1.236	5.7139	0.029055	0.1449	0.92673	0.88263	0.41799	1.5827	14.818	1.6638	0.78277	7.174	1.7195	1.7369	7.6924	0.69381	10.716	0.11343	0.78294	0.021115	2.5743	0.99134	0.71873	1.1246	0.67566	3.3406	0.10119	1.9412	2.3155	8.2638	2.148	2.3741	0.79444	0.63707	0.040706	10.005	0.48524	4.3985	0.28713	0.53975	0.34892	1.889	0.36479	1.7719	0.83803	2.3584	0.049129	176.59	5.9109	3.7966	1.7048	0.18695	9.6473	64.847	1.9874	0.24058	10.586	0.31942
1.0496	1.9667	0.17448	1.1687	0.62939	0.50334	0.23492	0.10476	0.69115	1.6516	0.10439	0.15282	15.069	18.117	1.7695	0.89148	1.4136	2.1502	1.5522	0.51955	0.55083	8.3931	1.3214	0.77036	2.2796	1.9227	0.13649	1.7636	3.2779	0.3873	1.7135	0.457	0.60017	0.14431	4.7123	0.54289	1.2637	1.246	0.22461	0.044317	1.1799	4.4088	0.17482	6.4121	1.0392	0.073017	1.1956	0.081046	8.2394	0.61988	0.10222	23.64	10.617	5.2789	1.3159	0.93797	1.4824	3.3012	0.53215	1.227	0.72271	1.1065	1.5489	1.8027	1.9014	0.70637	2.6874	0.86473	0.016077	1.4824	1.2057	0.86482	0.30984	0.22386	0.035787	0.5824	2.132	1.8925	0.18667	0.55654
2.8717	0.1367	3.2494	1.7637	6.6745	0.75552	1.2331	4.7421	1.5942	2.6631	3.9004	1.4587	12.063	1.5734	0.5876	1.171	0.031561	1.158	1.125	2.4003	1.2981	1.9093	3.8432	2.0489	0.15621	0.60746	0.88346	1.7608	0.25469	1.6226	0.81949	0.85437	0.50052	0.57198	2.1052	1.1148	7.6796	1.342	1.358	0.06084	44.268	0.064983	0.78564	8.295	0.22171	0.1793	5.8434	0.84429	0.13311	0.36833	6.5251	1.3625	1.8961	0.80482	2.5473	1.8644	4.6775	1.7625	1.2342	11.249	2.3519	1.8522	0.17943	0.71781	0.095269	2.5636	1.0975	0.17565	0.76165	13.855	0.56488	0.77307	1.2462	26.329	43.897	0.080964	1.156	1.4454	1.513	10.463
