1.0521	0.31447	1	5	5
0.3108	60	4	4	4
0.3108	7	10	12	12
0.3108	10	2	1	1
1.0521	0.31447	1	10	10
0.3108	15	25	10	20
0.3108	25	26	10	10
0.3108	10	10	10	10
1.0521	0.31447	1	5	5
0.3108	1	150	10	150
0.3108	7	10	12	12
0.3108	10	2	1	1
1.0521	0.31447	1	10	10
0.3108	17	17	4	4
0.3108	5	13	12	12
0.3108	15	0.1	1	1
