0	-0.8	2.7817	1.0038	NaN	90.5
0.2	-0.8	2.7832	1.0044	NaN	90.4
0.4	-0.8	2.7704	0.99885	NaN	90.2
0.6	-0.8	2.7781	1.0021	NaN	90.3
0.8	-0.8	2.7758	1.0011	NaN	90.3
1	-0.8	2.7722	0.99958	NaN	90.3
1.2	-0.8	2.7741	1.0004	NaN	90.4
1.4	-0.8	2.7767	1.0015	NaN	90.2
1.6	-0.8	2.7753	1.0009	NaN	90.2
1.8	-0.8	2.7733	0.99998	NaN	90.2
2	-0.8	2.7733	0.99996	NaN	90.1
2.2	-0.8	2.7739	1.0002	NaN	90.1
2.4	-0.8	2.7739	1.0002	NaN	90
2.6	-0.8	2.7733	0.99993	NaN	89.9
2.8	-0.8	2.7713	0.99907	NaN	89.9
3	-0.8	2.7713	0.99907	NaN	89.9
3.2	-0.8	2.772	0.99936	NaN	90
3.4	-0.8	2.7726	0.99962	NaN	90
3.6	-0.8	2.772	0.99935	NaN	90
3.8	-0.8	2.7727	0.99964	NaN	90
4	-0.8	2.7727	0.99963	NaN	90
4.2	-0.8	2.7721	0.99935	NaN	89.9
4.4	-0.8	2.7721	0.99935	NaN	89.9
4.6	-0.8	2.7724	0.99948	NaN	89.9
4.8	-0.8	2.7728	0.99963	NaN	89.8
5	-0.8	2.7728	0.99963	NaN	89.8
0	-1	2.763	1.0124	NaN	92.2
0.2	-1	2.7645	1.013	NaN	92.2
0.4	-1	2.7519	1.0077	NaN	92
0.6	-1	2.7596	1.0109	NaN	92.2
0.8	-1	2.7573	1.0099	NaN	92.1
1	-1	2.7538	1.0084	NaN	92
1.2	-1	2.7557	1.0092	NaN	92
1.4	-1	2.7583	1.0103	NaN	92
1.6	-1	2.757	1.0097	NaN	92
1.8	-1	2.7549	1.0088	NaN	92
2	-1	2.7549	1.0088	NaN	92
2.2	-1	2.7556	1.0091	NaN	92
2.4	-1	2.7556	1.009	NaN	92
2.6	-1	2.7549	1.0088	NaN	91.9
2.8	-1	2.753	1.0079	NaN	91.8
3	-1	2.753	1.0079	NaN	91.9
3.2	-1	2.7537	1.0082	NaN	91.9
3.4	-1	2.7543	1.0085	NaN	91.8
3.6	-1	2.7537	1.0082	NaN	91.8
3.8	-1	2.7544	1.0085	NaN	91.8
4	-1	2.7543	1.0085	NaN	91.8
4.2	-1	2.7537	1.0082	NaN	91.8
4.4	-1	2.7537	1.0082	NaN	91.8
4.6	-1	2.754	1.0083	NaN	91.8
4.8	-1	2.7544	1.0085	NaN	91.8
5	-1	2.7544	1.0085	NaN	91.8
0	-4.8	2.772	1.1231	NaN	79.3
0.2	-4.8	2.7736	1.1237	NaN	79.3
0.4	-4.8	2.7622	1.1195	NaN	79.3
0.6	-4.8	2.7694	1.122	NaN	79.3
0.8	-4.8	2.7675	1.1212	NaN	79.3
1	-4.8	2.7643	1.12	NaN	79.3
1.2	-4.8	2.7661	1.1206	NaN	79.3
1.4	-4.8	2.7685	1.1215	NaN	79.3
1.6	-4.8	2.7672	1.121	NaN	79.3
1.8	-4.8	2.7653	1.1203	NaN	79.3
2	-4.8	2.7653	1.1202	NaN	79.3
2.2	-4.8	2.7659	1.1204	NaN	79.3
2.4	-4.8	2.7658	1.1204	NaN	79.3
2.6	-4.8	2.7652	1.1201	NaN	79.3
2.8	-4.8	2.7634	1.1195	NaN	79.3
3	-4.8	2.7634	1.1194	NaN	79.3
3.2	-4.8	2.764	1.1197	NaN	79.3
3.4	-4.8	2.7646	1.1198	NaN	79.3
3.6	-4.8	2.764	1.1196	NaN	79.3
3.8	-4.8	2.7646	1.1198	NaN	79.3
4	-4.8	2.7646	1.1198	NaN	79.3
4.2	-4.8	2.764	1.1196	NaN	79.3
4.4	-4.8	2.764	1.1196	NaN	79.3
4.6	-4.8	2.7643	1.1197	NaN	79.3
4.8	-4.8	2.7646	1.1198	NaN	79.3
5	-4.8	2.7646	1.1198	NaN	79.3
0	-4.4	2.7728	1.1183	NaN	82.3
0.2	-4.4	2.7744	1.1189	NaN	82.3
0.4	-4.4	2.763	1.1146	NaN	82.3
0.6	-4.4	2.7703	1.1172	NaN	82.3
0.8	-4.4	2.7683	1.1164	NaN	82.3
1	-4.4	2.7651	1.1152	NaN	82.3
1.2	-4.4	2.7669	1.1158	NaN	82.3
1.4	-4.4	2.7693	1.1167	NaN	82.3
1.6	-4.4	2.768	1.1162	NaN	82.3
1.8	-4.4	2.7662	1.1155	NaN	82.3
2	-4.4	2.7661	1.1154	NaN	82.3
2.2	-4.4	2.7667	1.1156	NaN	82.3
2.4	-4.4	2.7667	1.1156	NaN	82.3
2.6	-4.4	2.7661	1.1153	NaN	82.3
2.8	-4.4	2.7643	1.1147	NaN	82.3
3	-4.4	2.7643	1.1146	NaN	82.3
3.2	-4.4	2.7649	1.1149	NaN	82.3
3.4	-4.4	2.7654	1.1151	NaN	82.3
3.6	-4.4	2.7649	1.1148	NaN	82.3
3.8	-4.4	2.7655	1.1151	NaN	82.3
4	-4.4	2.7655	1.115	NaN	82.3
4.2	-4.4	2.7649	1.1148	NaN	82.3
4.4	-4.4	2.7649	1.1148	NaN	82.3
4.6	-4.4	2.7651	1.1149	NaN	82.3
4.8	-4.4	2.7655	1.115	NaN	82.3
5	-4.4	2.7655	1.115	NaN	82.3
0	-5	2.7706	1.1251	NaN	77.9
0.2	-5	2.7722	1.1256	NaN	77.9
0.4	-5	2.7609	1.1214	NaN	77.9
0.6	-5	2.768	1.124	NaN	77.9
0.8	-5	2.7661	1.1232	NaN	77.9
1	-5	2.763	1.122	NaN	77.9
1.2	-5	2.7647	1.1226	NaN	77.9
1.4	-5	2.7671	1.1234	NaN	77.9
1.6	-5	2.7658	1.1229	NaN	77.9
1.8	-5	2.764	1.1222	NaN	77.9
2	-5	2.7639	1.1222	NaN	77.9
2.2	-5	2.7645	1.1224	NaN	77.9
2.4	-5	2.7645	1.1223	NaN	77.9
2.6	-5	2.7639	1.1221	NaN	77.9
2.8	-5	2.7621	1.1214	NaN	77.9
3	-5	2.7621	1.1214	NaN	77.9
3.2	-5	2.7626	1.1216	NaN	77.9
3.4	-5	2.7632	1.1218	NaN	77.9
3.6	-5	2.7626	1.1216	NaN	77.9
3.8	-5	2.7632	1.1218	NaN	77.9
4	-5	2.7632	1.1218	NaN	77.9
4.2	-5	2.7626	1.1216	NaN	77.9
4.4	-5	2.7626	1.1216	NaN	77.9
4.6	-5	2.7629	1.1217	NaN	77.9
4.8	-5	2.7632	1.1218	NaN	77.9
5	-5	2.7632	1.1218	NaN	77.9
0	-3.8	2.7749	1.1105	NaN	85.8
0.2	-3.8	2.7765	1.1111	NaN	85.8
0.4	-3.8	2.7649	1.1067	NaN	85.8
0.6	-3.8	2.7723	1.1094	NaN	85.8
0.8	-3.8	2.7703	1.1086	NaN	85.8
1	-3.8	2.7671	1.1074	NaN	85.8
1.2	-3.8	2.7689	1.108	NaN	85.8
1.4	-3.8	2.7714	1.1089	NaN	85.8
1.6	-3.8	2.7701	1.1083	NaN	85.8
1.8	-3.8	2.7682	1.1076	NaN	85.8
2	-3.8	2.7682	1.1076	NaN	85.8
2.2	-3.8	2.7687	1.1078	NaN	85.8
2.4	-3.8	2.7687	1.1078	NaN	85.8
2.6	-3.8	2.7681	1.1075	NaN	85.8
2.8	-3.8	2.7663	1.1068	NaN	85.8
3	-3.8	2.7663	1.1068	NaN	85.8
3.2	-3.8	2.7669	1.107	NaN	85.8
3.4	-3.8	2.7675	1.1072	NaN	85.8
3.6	-3.8	2.7669	1.107	NaN	85.8
3.8	-3.8	2.7675	1.1072	NaN	85.8
4	-3.8	2.7675	1.1072	NaN	85.8
4.2	-3.8	2.7669	1.107	NaN	85.8
4.4	-3.8	2.7669	1.107	NaN	85.8
4.6	-3.8	2.7672	1.1071	NaN	85.8
4.8	-3.8	2.7675	1.1072	NaN	85.8
5	-3.8	2.7675	1.1072	NaN	85.8
0	-4.6	2.7773	1.1224	NaN	81
0.2	-4.6	2.7789	1.1229	NaN	81
0.4	-4.6	2.7676	1.1187	NaN	81
0.6	-4.6	2.7748	1.1213	NaN	81
0.8	-4.6	2.7728	1.1205	NaN	81
1	-4.6	2.7697	1.1193	NaN	81
1.2	-4.6	2.7714	1.1199	NaN	81
1.4	-4.6	2.7738	1.1207	NaN	81
1.6	-4.6	2.7725	1.1202	NaN	81
1.8	-4.6	2.7707	1.1195	NaN	81
2	-4.6	2.7707	1.1195	NaN	81
2.2	-4.6	2.7712	1.1197	NaN	81
2.4	-4.6	2.7712	1.1196	NaN	81
2.6	-4.6	2.7706	1.1194	NaN	81
2.8	-4.6	2.7688	1.1187	NaN	81
3	-4.6	2.7688	1.1187	NaN	81
3.2	-4.6	2.7694	1.1189	NaN	81
3.4	-4.6	2.7699	1.1191	NaN	81
3.6	-4.6	2.7694	1.1189	NaN	81
3.8	-4.6	2.77	1.1191	NaN	81
4	-4.6	2.77	1.1191	NaN	81
4.2	-4.6	2.7694	1.1189	NaN	81
4.4	-4.6	2.7694	1.1189	NaN	81
4.6	-4.6	2.7696	1.119	NaN	81
4.8	-4.6	2.77	1.1191	NaN	81
5	-4.6	2.77	1.1191	NaN	81
0	-3.4	2.7778	1.105	NaN	88.8
0.2	-3.4	2.7795	1.1056	NaN	88.8
0.4	-3.4	2.7678	1.1012	NaN	88.8
0.6	-3.4	2.7752	1.1039	NaN	88.7
0.8	-3.4	2.7732	1.1031	NaN	88.7
1	-3.4	2.77	1.1019	NaN	88.7
1.2	-3.4	2.7718	1.1025	NaN	88.7
1.4	-3.4	2.7743	1.1034	NaN	88.7
1.6	-3.4	2.773	1.1029	NaN	88.7
1.8	-3.4	2.7711	1.1021	NaN	88.7
2	-3.4	2.7711	1.1021	NaN	88.7
2.2	-3.4	2.7717	1.1023	NaN	88.7
2.4	-3.4	2.7717	1.1023	NaN	88.7
2.6	-3.4	2.7711	1.1021	NaN	88.7
2.8	-3.4	2.7692	1.1013	NaN	88.7
3	-3.4	2.7692	1.1013	NaN	88.7
3.2	-3.4	2.7698	1.1016	NaN	88.7
3.4	-3.4	2.7704	1.1018	NaN	88.7
3.6	-3.4	2.7698	1.1015	NaN	88.7
3.8	-3.4	2.7705	1.1018	NaN	88.7
4	-3.4	2.7704	1.1017	NaN	88.7
4.2	-3.4	2.7698	1.1015	NaN	88.7
4.4	-3.4	2.7698	1.1015	NaN	88.7
4.6	-3.4	2.7701	1.1016	NaN	88.7
4.8	-3.4	2.7704	1.1017	NaN	88.7
5	-3.4	2.7704	1.1017	NaN	88.7
0	-4	2.7768	1.1141	NaN	84.8
0.2	-4	2.7784	1.1147	NaN	84.8
0.4	-4	2.7669	1.1104	NaN	84.8
0.6	-4	2.7742	1.113	NaN	84.8
0.8	-4	2.7722	1.1122	NaN	84.8
1	-4	2.769	1.111	NaN	84.8
1.2	-4	2.7708	1.1116	NaN	84.8
1.4	-4	2.7732	1.1125	NaN	84.8
1.6	-4	2.7719	1.112	NaN	84.8
1.8	-4	2.7701	1.1112	NaN	84.8
2	-4	2.7701	1.1112	NaN	84.8
2.2	-4	2.7706	1.1114	NaN	84.8
2.4	-4	2.7706	1.1114	NaN	84.8
2.6	-4	2.77	1.1111	NaN	84.8
2.8	-4	2.7682	1.1104	NaN	84.8
3	-4	2.7682	1.1104	NaN	84.8
3.2	-4	2.7688	1.1106	NaN	84.8
3.4	-4	2.7693	1.1108	NaN	84.8
3.6	-4	2.7688	1.1106	NaN	84.8
3.8	-4	2.7694	1.1108	NaN	84.8
4	-4	2.7694	1.1108	NaN	84.8
4.2	-4	2.7688	1.1106	NaN	84.8
4.4	-4	2.7688	1.1106	NaN	84.8
4.6	-4	2.7691	1.1107	NaN	84.8
4.8	-4	2.7694	1.1108	NaN	84.8
5	-4	2.7694	1.1108	NaN	84.8
0	-3.2	2.7777	1.1015	NaN	90
