-0.69323	0.046576	-0.60846	-0.17249	0.045618	0.07048	0.57364	-0.62765
-0.54429	-0.059101	-0.42295	0.16863	0.016804	-0.43121	0.0099174	-0.8308
-0.75074	-0.15	-0.19791	-1.0209	-0.34644	-0.076387	0.45857	-0.82766
-0.53174	-1.0261	-0.84392	0.98172	0.14814	0.43847	-0.49212	-1.061
-0.084377	-0.39233	-0.29916	-0.15491	0.20269	0.31616	0.064256	-0.79674
-0.96423	0.5797	-0.14995	-0.21979	-0.05555	0.10656	0.3687	-0.31123
-1.8066	-0.11187	0.28158	-0.76623	0.50315	0.68111	0.4776	-1.3068
-1.1939	0.098533	-0.17556	-0.55807	0.17656	0.1696	0.41393	-1.0646
-0.20146	-0.43886	0.54336	-0.019817	0.18599	0.0072179	0.33095	-0.21318
-0.59427	0.071809	-0.34664	-0.26332	-0.23555	-0.12587	-0.01412	-0.93332
-0.53612	0.56578	0.23537	0.28559	0.14461	0.082739	0.16118	-0.3127
-0.35573	-0.60603	-0.55262	0.14102	-0.004957	-0.0062838	0.34216	-0.76083
-0.37252	0.15189	-0.22026	-0.34655	0.1772	-0.19267	-0.011009	-0.5132
-0.36543	0.28125	-0.44266	-0.10475	-0.0063163	-0.11499	-0.019249	-0.34257
-0.22071	0.63424	0.2629	-0.11723	0.11803	0.20772	0.15047	-0.11309
-0.61121	0.28372	-0.3726	-0.076605	-0.034248	0.11857	0.30286	-0.45573
-0.17923	0.3752	0.24081	-0.44191	0.031434	-0.28742	0.27638	0.01343
-1.2948	-0.42016	0.27974	0.25333	-0.56295	0.046792	-0.034727	-0.80986
-0.6114	-0.11242	-0.2245	0.092942	-0.046985	0.20089	0.22453	-0.51202
-0.59595	0.13579	-0.1259	-0.23305	0.55592	0.032724	0.24048	-0.61846
-0.13134	-0.13508	0.21999	-0.48619	0.15979	0.03459	0.52603	-0.68692
0.19391	-0.12612	-0.073234	-0.38659	-0.046395	0.10935	0.3857	-0.29071
-0.068228	0.12518	0.19168	0.4646	0.82284	-0.2359	0.1789	-0.2789
-0.2477	-0.088364	0.052516	0.21274	-0.34339	-0.25278	0.18971	-0.12462
-0.36408	0.37919	-0.46457	-0.41269	0.28924	0.60899	0.43995	-0.40895
-0.34156	0.04886	-0.4634	-0.40708	0.31454	-0.34112	0.35206	0.15615
-0.25506	-0.24247	-0.30527	-0.18341	0.059656	-0.048959	0.07239	0.037039
-1.6909	0.077365	-0.60271	0.16368	0.45509	0.31227	1.0596	0.3712
-0.34956	-0.19707	-0.2587	-0.027602	-0.10829	0.23582	0.045648	-0.54915
-0.88391	0.096868	-0.61972	-0.17078	-0.43957	0.17016	-0.28132	-0.36916
-0.24146	0.40078	-0.0039423	0.6958	-0.30506	0.030743	1.0344	-0.25564
-0.77261	0.011679	0.24468	-0.9209	0.28866	0.027165	0.81358	-1.0184
0.68356	0.58082	0.70559	0.57074	-0.40273	-0.74853	-0.10626	0.75514
-0.76823	0.36098	-0.7376	0.22221	-0.17262	-0.024212	0.17969	-0.21371
-0.45073	0.24485	-0.43723	-0.42358	-0.038999	-0.18841	0.27732	-0.91402
-0.51516	-0.40928	-0.19327	0.0091473	0.061129	-0.049592	-0.25332	-0.30046
-0.59917	0.15429	-0.33049	-0.096206	-0.18387	0.41577	0.1044	-0.58494
-0.50564	-0.059937	-0.7029	-0.041188	-0.19329	0.23384	0.26053	-0.30759
-0.69515	-0.1622	0.063075	0.010043	0.017602	-0.01353	0.20133	-0.38943
-0.58193	-0.057126	-0.59408	-0.42658	0.050898	0.24692	0.010538	0.1004
-1.0648	-0.041349	-0.086568	-0.045246	0.33695	0.14322	0.4947	-0.51662
-1.2693	-0.17857	-0.28549	0.47198	0.18698	0.28615	0.78647	-0.47503
-0.68862	-0.046472	-0.84249	-0.32857	-0.14717	0.090197	0.20633	-0.22835
-1.3298	-0.18386	0.2968	-0.092862	-0.044584	-0.54824	-0.86931	0.0077321
-0.044915	0.70204	-0.47156	-0.2699	0.059086	0.22431	0.5375	-1.0552
-0.22935	-0.10818	-0.088818	-0.011747	-0.40362	0.86401	0.13347	-0.63773
-0.93063	0.51305	-0.71774	-0.13489	-0.19736	0.086128	0.62828	-1.5228
-0.44143	-0.27838	-0.30378	0.20488	0.004861	0.14366	-0.016698	-0.43294
-1.1803	-0.074573	-0.54807	0.0014455	0.29546	0.44093	0.21844	-0.75892
-0.84599	0.005557	-0.56355	-0.36642	0.081704	0.48204	0.080585	-0.5849
-1.3792	-0.047073	-0.28835	-0.17356	-0.36478	-0.22261	0.40978	-0.77043
-0.50381	0.2441	0.043228	-0.20901	0.12346	-0.36729	0.16256	0.34904
-1.1787	-0.30479	-0.11462	-0.75453	0.070681	0.066723	0.94198	-0.63956
-0.31894	-0.18603	0.15611	0.056802	0.15933	0.2422	0.2211	-0.75525
-0.74764	0.4184	-0.52686	-0.32609	-0.020299	0.11922	0.88193	-0.75641
-0.28733	0.055726	-0.50476	-0.058533	-0.34941	0.42457	0.2361	-1.1327
-0.34542	0.22748	0.23656	-0.11573	0.38156	0.099697	0.63024	-0.58903
0.15481	-0.083555	-0.16139	-0.26497	-0.0695	0.39025	-0.048219	0.27116
-1.3472	0.20778	-0.50926	-0.70329	-0.10464	-0.362	0.044208	0.19914
-0.50753	0.090278	-0.048318	-0.075898	0.16354	0.1671	0.15419	-0.55037
