0	-4.4	2.7701	0.442	0	0
0.2	-4.4	2.77	0.44199	0	0
0.4	-4.4	2.7701	0.44201	0	0
0.6	-4.4	2.7703	0.44205	0	0
0.8	-4.4	2.7707	0.44212	0	0
1	-4.4	2.7709	0.44214	0	0
1.2	-4.4	2.7711	0.44216	0	0
1.4	-4.4	2.771	0.44214	0	0
1.6	-4.4	2.7712	0.44217	0	0
1.8	-4.4	2.7716	0.44222	0	0
2	-4.4	2.7716	0.44222	0	0
2.2	-4.4	2.7718	0.44225	0	0
2.4	-4.4	2.7718	0.44223	0	0
2.6	-5	2.7713	0.44397	0	0
2.8	-5	2.7717	0.44404	0	0
3	-5	2.7718	0.44406	0	0
3.2	-5	2.7718	0.44404	0	0
3.4	-5	2.772	0.44408	0	0
3.6	-5	2.7721	0.44409	0	0
3.8	-5	2.772	0.44408	0	0
4	-5	2.7718	0.44403	0	0
4.2	-5	2.7719	0.44406	0	0
4.4	-5	2.772	0.44407	0	0
4.6	-5	2.7719	0.44406	0	0
4.8	-5	2.7722	0.44412	0	0
5	-5	2.772	0.44408	0	0
2.6	-3.8	2.7719	0.44011	0	0
2.8	-3.8	2.7723	0.44018	0	0
3	-3.8	2.7725	0.44021	0	0
3.2	-3.8	2.7724	0.4402	0	0
3.4	-3.8	2.7727	0.44024	0	0
3.6	-3.8	2.7727	0.44026	0	0
3.8	-3.8	2.7727	0.44024	0	0
4	-3.8	2.7725	0.4402	0	0
4.2	-3.8	2.7726	0.44023	0	0
4.4	-3.8	2.7727	0.44024	0	0
4.6	-3.8	2.7726	0.44023	0	0
4.8	-3.8	2.773	0.4403	0	0
5	-3.8	2.7727	0.44026	0	0
0	-5	2.7703	0.44389	0	0
0.2	-5	2.7702	0.44388	0	0
0.4	-5	2.7703	0.4439	0	0
0.6	-5	2.7705	0.44392	0	0
0.8	-5	2.7709	0.44399	0	0
1	-5	2.771	0.444	0	0
1.2	-5	2.7711	0.44401	0	0
1.4	-5	2.7711	0.44399	0	0
1.6	-5	2.7712	0.444	0	0
1.8	-5	2.7716	0.44406	0	0
2	-5	2.7716	0.44405	0	0
2.2	-5	2.7718	0.44408	0	0
2.4	-5	2.7717	0.44405	0	0
0	-4.8	2.7702	0.44327	0	0
0.2	-4.8	2.7702	0.44327	0	0
0.4	-4.8	2.7703	0.44328	0	0
0.6	-4.8	2.7705	0.44331	0	0
0.8	-4.8	2.7708	0.44338	0	0
1	-4.8	2.771	0.4434	0	0
1.2	-4.8	2.7711	0.44341	0	0
1.4	-4.8	2.7711	0.44339	0	0
1.6	-4.8	2.7713	0.44341	0	0
1.8	-4.8	2.7716	0.44346	0	0
2	-4.8	2.7716	0.44345	0	0
2.2	-4.8	2.7718	0.44348	0	0
2.4	-4.8	2.7718	0.44346	0	0
0	-4.6	2.7704	0.44268	0	0
0.2	-4.6	2.7703	0.44267	0	0
0.4	-4.6	2.7704	0.44269	0	0
0.6	-4.6	2.7706	0.44272	0	0
0.8	-4.6	2.771	0.44279	0	0
1	-4.6	2.7712	0.44281	0	0
1.2	-4.6	2.7713	0.44283	0	0
1.4	-4.6	2.7713	0.44281	0	0
1.6	-4.6	2.7714	0.44283	0	0
1.8	-4.6	2.7718	0.44289	0	0
2	-4.6	2.7718	0.44288	0	0
2.2	-4.6	2.772	0.44291	0	0
2.4	-4.6	2.772	0.44289	0	0
2.6	-4.8	2.7714	0.44338	0	0
2.8	-4.8	2.7718	0.44345	0	0
