5.5582	7.0666	3.3396	6.0201	5.5432	4.369	4.9102	5.2161
4.1331	4.7165	4.9095	4.6993	6.6207	5.0148	3.288	4.2462
4.065	3.908	4.4239	4.5403	3.7393	3.4957	4.984	4.0138
4.3028	3.5891	3.7175	3.8961	4.2774	3.5149	4.179	3.8526
3.4892	3.6226	4.4078	4.2528	4.2666	4.1105	4.1226	3.7611
4.4226	3.5157	4.2016	3.664	5.2364	4.8582	4.0237	4.5529
3.9235	4.0235	4.4883	3.9326	4.3456	4.7937	4.4771	4.5157
6.0328	7.3935	9.945	7.3436	7.9421	6.9594	6.8255	6.9667
3.0117	4.5243	3.7169	3.984	4.8136	3.6861	4.3341	3.5047
4.341	3.8653	4.4763	5.7711	4.0674	4.6813	4.4947	4.2306
4.6435	4.5463	4.2437	5.2013	5.0083	5.4293	4.6694	4.5207
4.9339	4.3782	4.3963	4.6591	4.4592	5.3476	5.6898	5.2515
4.8795	4.1074	4.346	4.9213	3.8505	3.5473	4.4828	4.1482
10.398	10.279	10.955	13.425	8.695	7.7814	9.0751	9.4966
3.9469	3.4337	4.2556	4.4362	4.3085	4.4136	4.0503	5.1843
2.9439	2.2735	4.3293	4.8326	3.4212	3.4702	3.4957	4.2452
6.289	6.028	5.7143	5.1523	6.1161	6.5324	5.2871	6.0299
4.2873	4.3475	4.6399	4.88	4.6827	6.0242	4.9502	3.9935
5.1712	5.2809	6.341	5.9417	6.3277	6.0121	8.97	5.9662
6.1358	7.2783	5.5687	6.522	6.9383	5.1879	7.4934	7.4495
3.4258	3.841	3.5788	4.661	4.0369	4.0699	4.4938	4.5773
3.4003	3.5026	3.7729	4.1025	3.9599	4.5279	3.6992	4.0858
3.9256	4.0789	4.244	4.242	5.8217	4.7296	4.9034	3.7943
5.9799	4.4676	5.4539	4.3365	6.0698	5.4237	5.7479	4.509
5.4262	4.9699	5.4664	5.02	3.9371	4.5063	5.1338	5.8331
6.5082	8.1837	8.1532	9.7147	4.7679	4.9582	7.1631	6.9026
