104.21	141.07	81.329	138.57	79.301	2.4247	120.88	54.883	97.554	6239.7	81.811	103.17	113.4	78.785	80.393	167.88	4.1341	136.44	19.131	6720.1	7.319	147.83	78.41	2889.7	114.68	25157	106.15	15.396	179.55	3234.4	130.2	134.92	88.622	147.84	5.1189	30.401	0.4933	1.9234	4287.4	75.401	0.74424	111.18	1.6221e+05	58.682	146.46	100.81	0.00060638	6.3979	0.45107	20.569	44991	117.14	130.12	80.631	219.65	15153	112.66	159.58
177.08	156.07	9.9616	941.18	52.346	96.673	75.385	34527	94.606	68.091	105.74	0.0012843	72.644	725.89	127.26	113.12	32580	68.804	131.32	365.86	0.79763	378.79	4.6546	33.981	9.5332	86.023	1.79e+06	108.66	0.0006212	111.38	71.708	5027.3	92.192	127.14	7.8368	4.7247e+05	90.972	73.946	71.981	708.98	40.342	1.0121	8808.6	58.662	80.277	86.44	124.35	7.4833	133.86	105.74	15.969	100.15	20.447	0.055096	11116	21805	93.737	103.62
121.2	128.39	7942.6	108.53	78.719	109.76	86.763	2.1762	113.16	55.309	77.78	104.9	2.1374	75071	9.8537	26.561	86.618	101.53	126.81	107.51	105.62	139.48	7.7488	13.983	1815.5	73.549	120.63	130.74	117.02	95.552	106.26	128.64	0.58825	134.24	98.803	73.946	0.58937	129.32	114.82	10254	101.58	0.75338	73.102	47.411	2222.1	433.69	88.316	2575.2	125.81	348.42	133.29	0.69682	154.01	10.993	1596.2	106.11	34.901	65.208
5.1125	490.52	138.38	746.36	96.548	73.857	112.91	7061.1	105.36	99.568	851.51	83.96	47183	634.89	164.99	131.72	72.126	0.036989	536.73	128.44	126.45	7.6406	76.89	63.057	83.151	151.26	27.095	125.46	90.965	86.553	497.19	3.2884	4627.5	115.92	83.227	3613.9	95.352	95.233	245.94	0.0015624	25.584	7683.7	0.19264	99.797	68.61	126.32	0.049221	6.3639	65.693	222.48	103.95	457.58	58.844	87.077	89134	3.6578	176.55	3.6599e+07
15.201	479.01	38.762	865.51	37.598	121.56	343.23	0.29238	2177.6	514.97	3.6454	126.52	114.27	94.737	35.238	130	115.24	2.3289	202.92	84.925	63.23	115.6	108.54	9.0151	9.4373	38.677	9.3616	162.4	72.312	63.194	35.949	80.221	483.17	125.87	104.78	89.884	12.042	135.92	0.9158	35.153	430.24	15.526	122.13	5.3492	4.7525	56754	100.78	11300	172.13	123.24	288.32	6.2053	51.723	148.87	119.5	68.432	78.398	103.51
95.615	127.52	251.95	113.04	219.11	66.812	2.1417	92.336	3112.6	116.27	23.936	3.4975	120.94	0.15309	107.94	18331	103.18	116.32	92.539	105.84	86.041	74.303	102.33	2623.4	602.79	15.401	67.923	20273	89.438	120.18	146.73	89.469	26.673	96.783	1.541	156.52	95.559	853.03	331.34	122.43	116.85	108.98	35613	79.105	26111	89.414	0.17561	67.14	149.89	121.88	128.28	95.857	99.896	121.39	137.12	1.4515	47965	329.32
124.7	115.88	90.307	138.4	373.62	64.948	38.229	129.77	113.06	160.92	37063	157.25	68388	23.32	1.2816e+05	0.068991	172.2	82.675	0.052179	34.207	190.16	87.666	0.3954	65.388	110.2	71.675	2891.5	141.9	38.026	76.621	137.27	123.49	126.97	6.2085	121.32	5.1051e+05	124.09	111.78	134.43	8797	603.87	82.893	139.98	71.62	79.025	120.73	38628	101.66	13.134	4271.9	1.5772	90.156	91.831	70.903	61.543	98.641	129.68	87.616
1498.3	74.099	67.046	105.07	86.165	898.5	2775	78.629	108.49	134.48	110.18	59.879	7.8411	165.27	188.31	1306.9	93.743	739.17	95.706	132.43	14.545	107.11	0.65274	73.435	112.47	56.301	16834	103.28	90.369	44.609	8.2264	104.61	24763	133.95	90.487	24.755	50316	61.531	104.25	100.75	5945.2	2014.2	1.8824	115.22	112.95	109.62	119.91	0.92159	6896.6	86.94	139.11	142.64	52.542	72.193	70.126	112.14	69.525	454.52
120.34	2004.7	82.68	127.57	4.9814	365.77	19691	139.55	44992	101.93	104.42	84.301	376.77	5885.8	92.66	131.32	6.6367	107.96	100.47	60.764	0.22353	100.31	81.904	149.89	111.72	122.23	66.826	129.25	96.723	65.437	10.452	627.06	106.29	55.87	113.37	117.86	11.21	91.49	11305	112.53	104.67	58.622	0.23364	131.67	93.811	49.415	27.36	148.67	1.8726e+06	3.8946	119.39	1.5045e+05	95.594	89.98	95.128	16.564	3.6401e+05	40.192
0.83392	125.77	2.0492	2.9771	9553	169.1	140.34	137.32	0.64392	412.82	75.629	79.236	45341	94.82	5.1769e+05	70.595	112.78	90.855	122.23	15.084	90.46	395.46	29.599	155.97	456.1	90.73	74.026	6628.2	1.0543	92.92	129.45	72.911	4.2186e+06	71.258	18.588	36.62	5032.4	989.24	20263	105.65	41.203	70.656	115.46	131.4	2.4166	189.65	1.8131e+05	1.1004	84.698	15.206	6599.8	33.434	119.48	685.17	92.092	77.269	125.99	55135
8730.6	3.1379	10480	7608.6	2.2791e+05	131.32	86.78	122.95	2.4824	9.9197	1.8508e+05	132.4	33.941	4.4369	225.91	106.64	85.092	0.00053906	132.02	2952.2	72.96	132.04	90.635	11120	97.758	66.833	74.533	0.75407	167.04	123.27	101.87	114.4	84.546	134.41	27.657	70.579	14.51	2.1824	160.63	6393.6	248.7	121.95	14.749	100.35	4.3261	87.221	72.592	7213.2	0.26708	0.56232	116.8	160.42	60.886	125.26	1845.8	122.54	78.278	1253.6
101.37	1.0698	83.203	0.028745	917.23	133.46	0.20554	137.26	416.68	2.4342	145.92	1513.3	52.096	184.84	4.7177	148.73	99.444	594.84	2833.9	7227.6	121.36	1251.1	1.9749	39296	110.12	5004.4	113.7	37565	133.86	57.935	27353	91.922	13.163	44.992	83.879	0.78822	129.33	124.65	104.95	99.7	2.1994	4750.3	35949	100.23	97.718	251.96	21.364	82.748	131.42	128.08	105.29	90.045	513.33	1473	1387	40188	93.491	132.91
88.786	100.97	3723.2	164.71	298.35	94.101	78701	102.66	0.24844	25.92	119.41	132.73	8.6648	109.85	133.07	3.0803	125.85	111.63	37.069	89.587	102.28	36.727	87.862	8431.6	159.87	94.272	559.42	110.29	5.0875	159.04	4.2716e+06	19.344	15.192	2886.7	45.339	3672.9	46883	109.18	561.83	100.3	63.633	118.38	102.93	146.41	3.1858	0.21967	3.1045e+06	66.453	76.142	70.883	89.518	81.055	118.86	87.028	22.5	80.537	1450.4	53.808
121.41	39.728	1.3768	419.38	299.15	120.69	92.904	76.176	66.277	146.14	87.892	0.86442	73.02	127.7	69.005	2.3224e+07	8.6818	908.58	5.7055	0.36203	85.96	4.6388	92.075	11.843	104.32	87.7	168.41	97.96	1012	83.549	4804.9	6872.9	361.84	0.13832	66.712	103.29	143.7	94.5	153.46	151.48	1.7356	82.747	136.34	1785.1	285.47	228.64	106.79	390.54	272.11	105.02	12588	78.879	146.98	11289	128.88	145.57	126.38	435.68
7.3992	34.386	1.0978e+05	29.607	107.77	4.9396	79.845	35.571	0.23591	135.11	123.86	117.49	436.98	22547	396.75	2624	0.21318	230.95	107.12	1.2314	4830.7	1489.8	82.14	9861.6	103.31	122.12	119.63	95.232	44.568	0.54009	100.15	11317	111.41	129.52	79.799	71.886	0.5356	0.22111	1330.3	3.8063e+05	0.026242	156.48	65.935	112.71	93.428	0.32761	4.1832	99.033	105.66	120.73	23366	1.191	121.63	231.7	66.723	36.393	3744.5	127.73
666.46	94.393	123.59	92.16	144.45	0.14234	0.020126	0.36863	94.991	1677	105.02	486.82	0.77145	82.129	2062.9	134.76	88.516	102.43	89.851	590.21	83.853	109.65	71.98	117.64	9.1084	0.8781	122.46	72.336	175.7	102.62	72.111	6.2237	6.1749	718.87	130.98	15.141	136.84	755.79	55.708	115.56	99.921	89.521	1375.8	2759.8	139.9	12.359	0.37841	95.129	690.19	61.204	448.73	42.994	70.82	106.4	78.341	95.986	144.02	83.035
137.28	469.99	150.52	75.572	67.644	46016	79.975	91.776	1006.8	122.02	60400	35.753	113.2	32.829	4.7399	64.423	0.095056	55.473	144.11	138.78	109.19	142.54	71.185	12.285	133.63	133.22	121.45	156.06	653.84	67.218	500.83	96.846	28.752	111.1	133.35	102.7	91.93	73800	90.379	2223.6	1.9766e+05	90.507	233.48	149.49	114	136.41	116.02	110.15	1874.5	99.662	102.59	6662.8	6.9413	10.186	20612	510.07	0.5685	70.073
105.84	87.061	105.18	8.6333	108.25	69.478	74.516	99.329	114.47	2.7907	73.551	496.75	54.43	134.69	18.501	1.2158e+07	114.69	106.47	69.57	13.489	3653.7	10.854	0.016763	391.81	100.33	44.342	170.12	0.84764	79.842	139.13	1.6525	73.228	69.404	1.3679e+05	80.675	130.42	117.08	123.34	3146.6	0.5509	20.151	84.473	90.069	104.97	0.4342	112.9	0.1853	99.836	1.7915	2.7345e+05	499.01	0.10876	1.3233e+05	104.15	2.586	124.72	39.03	106.71
116.16	0.67715	80.161	1915.7	90.851	20.003	140.79	188.17	144.76	95.864	20.674	122.41	99.307	259.32	116.08	153.12	126.9	376.83	15418	78.047	1.4156e-05	228.2	0.23268	71.873	63.207	14283	78.698	104.35	169.19	12.987	1191.5	2876.8	97.169	87.228	25.355	47.241	76.764	99.476	97.589	106.43	10.111	3.8651	5.1499	97.093	114.69	77.17	87.378	71.641	122.69	1.0251e+05	0.81504	2579.5	122.07	68.424	281.6	0.099153	33.392	126.2
123.21	132.26	116.43	116.45	86.563	58.254	304.9	127.01	0.010432	37.234	67.455	77.306	1530.1	85.511	63.272	125.69	108.14	126.19	30.674	617.33	97.582	43.522	131.21	103	108.96	1.2493	101.49	78.98	124.56	65.728	123.57	7.3081	140.55	241.68	63.083	75.981	46.736	115.37	870.72	131.45	105.07	130.71	92.777	9344.1	114.82	1.0349	31.766	18.973	345.03	59.522	140.6	101.89	132.02	73.052	133.52	30943	8049.5	0.23142
344.83	13425	91.455	5352	107.77	76.576	93.609	100.6	11.268	76.406	83.042	157.84	203.12	143.07	122.93	136.31	130.57	676.31	44.598	89.288	6.7041	2765.1	1.6288	2.8661	3.7495	87.056	131.29	119.51	3.3014e+05	79.685	3.8577	422.57	71.772	98.069	1.8097	100.35	2686.7	99.936	90.482	145.57	392	108.62	5.573e+05	84.252	119.72	329.43	126.51	1.3766	67.833	100.51	101.58	1447.7	111.29	172.67	2.2026e+05	447.71	175.78	5.2023
91.446	81.342	35.554	74.428	155.8	88.552	116.78	30053	0.0096136	132.42	3091.9	137	4.9133	2171.1	311.83	143.78	79.483	0.75664	78049	75.58	123.23	82.811	93.376	72.698	124.26	159.12	112.87	55.982	63.113	2743.7	66021	128.44	98.226	91.476	2.5551	118.43	62.995	91.509	1.0726	111.61	163.11	0.23366	2100.3	76.042	6.8815	171.82	1302.6	572.78	140.65	0.20193	80.854	68.586	1.6704	94.644	81.784	95.216	161.17	102.3
116.05	1.6988	74.304	12353	498.92	3.5494e+05	129.65	630.19	132.23	92.084	0.57176	67.617	111.55	106.42	9982.3	126.55	132.85	114.42	21.008	102.09	454.74	102.08	2948.9	1.5511	79.61	89.459	116.29	137.52	33.223	70.832	10396	124.86	14.323	12.075	0.29902	4587.2	113.97	72.224	129.09	114.61	386.8	0.37807	4405.7	69.828	533.55	140.77	73.54	70.712	98.238	0.5634	94.969	72.951	127.71	2477.4	96.631	123.3	91.625	251.5
112.27	8.8219	113.53	307	113.58	135.02	346.36	0.62163	6.1242	139.34	62.681	0.037148	2.863	139.82	98.976	36.351	0.079303	78.482	124.05	485.07	316.86	107.23	31.602	3.6726	67.636	99.744	143.85	82	711.38	0.98138	114.36	73.892	109.33	111.06	2.1356	91.885	89.953	393.98	91.471	62.838	110.54	74.024	1.5353e+06	98.204	1.1484	399.43	157.17	54.184	281.29	4.4301	9.4499	103.91	30.041	3011.3	107.85	4.2202	20.967	151.66
114.25	745.56	102.75	43.221	22087	9.6235	13.427	104.88	3.6845	121.1	14.244	65.543	281.47	131.17	939.19	112.68	101.31	33078	22.173	109.63	99.306	142.78	90.087	2053	241.99	91.236	9.9758	101.29	5.6826	48.367	2023.3	15.268	45.34	102.56	1.2717	73.255	0.48925	536.61	146.43	295.35	138.87	17021	69.336	117.81	118.76	102.58	18.554	2.6883	78.15	70.856	57.098	108.13	121.61	158.66	25.337	108.21	98.441	22.185
6897.8	9.188e+05	1095.5	10.151	1741.6	110.92	144.13	6.9822	134.26	110.95	63.583	0.65604	0.31398	80.525	124.49	90.678	91.647	1.9657	76.978	64.331	31.876	92.447	110.44	97.13	74.849	74.549	135.5	107.09	3.3864	141.07	105.47	127.21	0.96773	259.2	3.2894	73.613	124.57	120.24	28.882	65.71	1293.2	0.010213	95.087	89.499	64.437	95.779	16.751	8936.7	1581.5	145.57	2.462	97.373	4090.9	12.389	111.33	108.27	174.47	92.745
165.76	4.2794	1232.8	77.377	0.35511	93.147	252.85	23.488	159.18	145.87	115.35	4416.7	53.546	92.029	4.4268	126.68	116.37	90.237	78.114	3.7697e-05	4.1428	0.78388	131.76	1.6167	95.665	85.708	32.236	23.517	147.22	0.018677	115.35	106.66	79.808	80.908	162.06	1.3676	376.2	80.061	63108	81.264	23.892	18.926	0.2553	104.56	0.25901	0.00395	0.089304	105.43	141.56	115.64	701.14	0.93159	15.123	742.53	3141.6	4.808e+05	0.42736	73.995
122.3	118.68	79.931	108.55	108.23	23941	103.41	72.563	0.5705	93.448	99.192	376.94	8.9894	132.35	2.3986	3426.9	127.42	5.9347	1.7054	2.8776	116.82	75.062	135.83	259.66	1673.8	109.18	78.39	103.06	122.02	0.011623	149.85	69.024	62.816	93.664	67.804	27.528	2980.6	29321	79.141	101.8	128.73	0.37535	90.868	100.81	125.23	263.76	103.32	1546.9	69.292	3243.9	123.39	25.749	2.5924	18.325	78.806	127.56	162.07	161.68
101.36	54.684	40.286	1.391e+05	29.781	2.1699e+05	1439.1	18.158	0.16676	138.55	854.87	0.1774	104.96	143.44	125.48	255.51	0.43373	3.5371	24.959	136.82	108.03	103.98	146	85.533	9.9428	75.189	76.812	260.81	45.842	820.25	114.78	0.88281	361.01	83.363	35.813	0.44617	68.248	79.084	65353	103.64	118.82	90.907	568.16	185.88	127.1	124.79	4.6901	146.44	91.283	102.35	0.96111	1158.9	91.145	117.35	0.0060727	351.19	115.69	23.083
130.65	96.188	1475.1	0.088622	0.14148	129.26	109.4	136.03	74.209	71.172	23.133	57.852	1.9697	18164	117.39	75.127	2.3785	22.11	108.34	5.6335	108.89	147.56	5039.7	84.327	14530	0.0048212	119.71	94.432	41.471	101.2	8493.1	162.54	88.65	0.0085672	0.3449	96.254	138.95	67062	7668.4	112.23	132.83	88.901	0.2625	9163	1537.4	109.4	393.75	120.58	10.828	5.3413	69.456	143.67	100.8	67.652	1.1234e+05	60.121	18.099	65.629
93.19	307.29	110.9	102.86	127.04	2847.6	187.76	142.12	79.467	84.757	106.6	1.1841	0.12399	118.54	3.3349	68.052	99.794	118.09	463.21	112.8	121.97	102.56	97.238	2.0524	2042.6	0.24901	993.01	113.77	82.233	112.43	16377	94.661	251.64	107.49	4305.5	101.22	108.49	149.73	14212	72.464	111.09	22.262	75.364	14835	297.19	110.09	457.55	105.6	1116.1	3.9583	93.67	112.8	78.44	80.498	69.66	162.71	1.2302	85.63
114.98	149.6	100.82	3.1134	130.4	74.551	1.8549	73.903	2128.6	276.52	82.152	138.95	136.14	90.677	113.85	120.78	69.682	207.24	3.8421	4.1644	1471.7	98.123	53.772	127.91	2.7771e+05	82.554	4.1731	2634.7	17.029	8496.1	0.088016	2.074e+05	151.59	97.441	13.587	124.66	153.84	114.65	37019	110.46	119.58	65.719	4.9319	86.002	1.1365	122.05	32.076	84.076	65.261	0.080247	2996.4	411.93	90.681	8.8293	0.023298	82.241	10.677	5859.4
86.482	8.4876	7.884	7.0788e+05	107.83	5.1985	59.646	353.98	68.427	128.2	101.06	4827.6	66.007	2911.7	106.65	4.1557	105.3	0.31291	49.347	80.988	0.39588	90.651	307.04	41.236	103.69	86434	0.092777	128.48	190.03	182.03	27546	178.82	4502.9	109.66	138.9	5.8431	70.11	16305	123.69	94.705	118.42	6764.3	49.33	75.417	89.691	132.15	0.13698	8.4653	157.18	105.71	0.037561	997.49	0.18452	656.27	186.62	0.13386	31093	3.4385e+05
111.56	4.9158	98.071	68.095	25822	12584	126.87	79.766	97.097	117.87	5.6648	102.37	141.74	107.79	69.255	107.01	989.62	1.9833e+05	119.76	137.49	5469	160.88	77.71	0.03225	111.32	163.35	0.12905	2432.1	54.278	133.6	8.8946	126.82	92.474	105.8	115.63	107.96	26.203	1621.7	133.89	101.05	68.8	9121.8	110.88	71.533	1231.5	434.31	101.04	115.65	77.163	138.48	385.99	70.295	123.72	7241.8	0.39731	28.824	93.289	87.295
62.232	158.11	2.3788	16.748	1.1047e+07	126.22	3464.4	118.96	96.495	2.8841	51.142	116.63	39.265	3093	125.44	1470.2	114.26	97.074	136.43	111.43	0.094886	9.6555	10.191	60.575	0.88753	47.797	8.8099	1327	70.106	161.62	18.303	0.060258	145.03	117.11	129.26	143.92	13.077	2.3708	92.08	64.386	7270.7	7.6062	98.232	4.3096	118.78	103.23	29.098	158.86	951	11215	4198.5	26.359	153.62	27181	22.702	100.29	31.469	221.1
24.687	84.119	48.519	79.016	422.3	0.32255	70.515	1331.8	476.64	127.16	22.476	98.542	1907	69.946	1.5188	378.21	1.7194	71.339	131.22	2618.8	736.61	112.09	0.7227	4.1321	124.86	4.8741	110.11	144.52	83850	65.143	0.94098	122.41	5.989e+05	298.46	99.838	0.13741	1197.3	11.846	78.837	141.26	29853	1.1477	190.09	2026.1	125.15	104.67	10.734	121.55	113.71	6.5667	97.222	1934	181.55	3.2013	140.94	115.55	132.84	5.6886
155.51	66.608	2.9961e+05	7.1018	112.54	91.273	1.0526	94.964	80.451	75.963	973.12	0.87735	106.54	123.54	5.4586	307.46	2468.9	94.988	4.3387	82.659	117.03	223.19	1.7453	161.11	202.81	328.22	136.24	104.76	6750.6	88.142	80.22	4.5906	183.42	1.0446	65.757	303.24	14448	1.975	286.59	129.25	1.1538e+05	84.152	129.28	77.261	96.641	158.01	94.457	515.06	113.51	1065.8	93.045	78.331	825.51	95.948	111.57	51.711	173.76	102.85
9492.9	77.645	111.36	99.56	21040	136.09	92.963	137.82	152.12	1.4034e+06	100.38	120.74	131.84	98.49	8.7926	108.79	16866	0.10202	110.87	4.3883	112.08	586.33	118.94	69.263	115.52	126.33	36.165	134.72	1679.3	61.932	69.885	150.84	106.62	18840	116.75	82.525	76644	130.51	53.498	1.3877	86.773	105.47	4.1071	2.7641e+05	82.35	23.111	3.6476	115.68	175.04	101.6	1.131	1.3253	2.1823	87.664	1.0398	1596.2	429.82	121.97
20.122	105.52	1353.9	148.5	87.823	93.341	118.85	121.22	21.434	69.599	98.673	121.87	121.08	1298.8	15.43	22477	659.57	2.7871	98.373	110.98	0.78715	15144	139.99	0.93244	132.47	7.8417	669.97	0.39729	74.171	16123	0.020002	1.0204e+06	172.35	0.35199	93.207	83.571	0.063615	100.86	74.307	114.86	104.27	28.445	90.473	93.798	89.919	4.8952	117.73	78.417	64.614	126.42	5.401	122.82	77.39	97.703	69.411	52.544	0.06141	147.53
91.225	1.6013	4663.2	66.643	64.75	109.57	95.43	150.55	80.575	14214	43.979	49.495	68.876	109.83	127.27	92.392	147.71	215.63	15783	62.422	0.16413	3.7915	348.85	17.876	3.4684	135.83	11593	2.1295	75.698	96.868	118.37	5.8287	94.414	125.88	72.138	122.32	58.508	116.88	0.1852	103.34	0.16465	132.28	169.55	4.8882	3146	237.87	29250	101.45	2.3595e+05	74.999	168	118.13	143.02	107.74	120.94	0.62041	92.049	3.8404e+06
0.49441	548.07	123.34	98.778	150.74	18.122	151.26	152.1	5637.8	31834	90.989	134.72	121.42	134.08	11.517	0.087634	718.35	1.9137	133.45	2509.9	97.253	90.603	140.91	334.67	15.374	121.18	71.543	110.37	146.9	114.21	27791	81.431	7.04	85.718	115.74	89.06	649.21	131.75	76.257	113.3	1.7557e+05	122.65	97.769	69.029	108.05	105.93	0.44629	79.45	67.683	110.21	2638.2	59.614	70.714	94.057	335.39	0.081381	482.45	105.42
1.8306	126.44	111.7	123.25	308.19	8331.1	117.14	1.6145e+06	156.19	86.725	1.4772	458.17	5.1184e+05	94.077	12.422	86.94	1830.4	515.38	17.481	50.27	264.99	104.01	25.29	105.12	4.5041	105.54	0.031832	114.45	9.2929e+05	109.51	96.765	108.38	77.884	80.348	3.2937	93.028	2952.9	73.728	18.227	18973	91.329	126.58	547.35	131.96	0.55091	143.81	1.3048	69.92	0.063642	12.165	191.38	116.35	204.57	1.8799	112.16	124.52	1695.1	2621.5
114.38	126.32	113.69	136.53	3889.6	111.54	88.034	102.51	3.8939e+06	102.96	108.71	119.21	361.11	168.03	85.238	81.509	85.171	102.49	82.366	128.42	13.938	1.3829	142.46	13.334	103.37	56165	83.399	71.344	114.27	10206	0.047309	135.84	29.611	1.4605	67.873	0.72696	110.69	89.174	106.38	84.587	94.168	163.04	4767.6	4.7983	155.22	94.445	514.59	80.683	9.1364	2198.5	13.424	8736.8	59.645	124.23	86.415	58.344	2.2559	85.86
72.686	3133.3	34.027	131.72	0.10443	131.65	143.13	138.17	128.51	85.772	36254	75.886	6.0143	121.91	5862.4	138.86	9.2296	157.16	69.874	3.0762	147.8	5.8022	0.041473	3155.1	0.69092	4.2393	124.47	109.72	104.17	108.92	83.853	589.63	9.8663	0.14775	35.197	5477.6	129.25	81.313	145.09	101.4	34.183	133.72	136.06	92.688	137.1	43.217	64.9	2.7782e+05	141.2	7.3437	5.7723e+05	38.555	0.23941	112.43	110.79	2667.3	29.62	143.9
239.06	0.0025602	123.2	187.53	6.6475	6.232e+05	88.016	19.1	102.39	127.18	110.3	80.465	93.148	116.52	3012.2	73.824	0.02051	131.1	80.973	347.72	427.16	1066.3	66.695	52.164	1763.7	55.846	0.5801	0.76133	55.557	7210.7	14.169	105.47	101.36	140.17	103.84	48.538	65.298	3753.9	739.61	1815.2	104.69	67.965	90.801	99.748	51.559	116.23	207.73	4.3187e+05	158.84	1.8522	112.11	14.726	98.57	70.35	268.21	133.14	5926.6	137.69
