8.0195	80.338	5.5323	86.023	78.439	84.647	85.699	6.9515	0.086024	8.037	63.229	83.406	81.863	109.32	0.56052	2.4908	64.157	6.0102	0.012587	88.53	1.5526	93.899	8.544	90.42	68.757	106.64	9.4123	4.0126	7.2489	121.74	56.702	103.94	8.4493	2.1589	5.4261	6.234	110.83	59.978	104	5.3714	9.6465	79.947	64.733	126.54	70.109	74.546	1.1267	80.23	10.007	9.3126	7.8587	5.2781	88.479	1.6134	9.8729	92.09	69.334	7.5535
164.3	94.047	1.3772	266.47	347.05	49.252	107.14	205.13	170.83	110.79	59.953	73.506	66.248	75.382	120.46	97.87	263.19	86.801	131.9	213.79	85.247	92.038	41.707	31.313	29.506	163.39	119.6	174.52	72.626	0.14055	84.677	221.34	43.798	228.37	78.42	258.26	0.49314	254.28	88.789	170.89	79.037	61.862	37.256	75.76	39.279	84.524	283.24	205.96	56.013	322.9	151.93	81.696	66.15	93.964	126.68	61.375	75.803	103.79
22.871	18.154	6.1398	98.381	17.989	25.601	92.017	73.868	109.48	31.295	70.797	14.756	64.589	81.581	5.1417	25.326	0.18167	19.17	37.074	25.612	35.958	29.868	95.786	104.85	66.073	32.96	89.176	6.5827	0.055542	89.845	23.019	3.6555	16.419	18.853	22.145	87.514	22.136	28.525	95.857	69.868	17.429	16.877	25.423	76.976	87.521	63.85	67.363	25.683	16.974	102.68	23.613	13.487	111.08	30.574	115.16	29.423	0.8453	97.454
69.951	2.8046	130.89	105.47	28.569	1.126	29.42	81.152	2.1347	24.069	0.088065	62.163	27.594	75.676	74.086	16.854	79.931	29.675	3.165	13.938	21	95.16	34.215	22.345	151.48	89.579	4.9297	72.78	38.427	0.084444	36.685	71.714	25.885	22.493	23.669	7.1751	2.083	114.56	70.307	24.964	24.711	14.674	106.21	85.147	24.753	11.045	69.279	102.18	29.042	101.88	97.243	118.2	26.802	34.218	25.506	19.398	117.65	28.038
89.262	102.42	112.37	113.4	3.6598	0.084537	94.49	43.112	109.14	28.849	82.928	92.808	43.729	82.955	121.2	72.632	28.612	90.277	28.877	33.298	89.133	76.326	36.197	29.423	24.022	21.027	4.6738	21.783	78.379	0.0018022	34.027	30.427	9.7508	132.67	6.6455	107.27	83.753	25.039	5.1375	52.468	98.45	87.318	78.822	25.428	58.844	5.0037	77.65	143.83	21.078	79.444	6.7311	19.291	37.88	39.013	43.506	29.639	28.802	40.437
67.017	45.357	111.63	87.642	41.773	54.961	53.167	70.787	76.108	16.428	79.843	50.197	1.7189	48.075	43.007	44.475	83.852	34.896	47.579	43.146	113.13	0.13352	44.336	45.97	112	25.336	96.691	96.762	86.563	63.334	1.3316	56.562	16.013	37.579	69.974	78.157	5.9162	59.327	5.6283	106.17	53.02	115.29	33.52	40.378	109.84	2.0013	95.077	113.32	52.93	38.333	78.874	39.617	65.433	69.092	21.727	60.386	87.725	58.492
104.42	89.378	45.679	76.397	9.1644	6.9265	123.85	101.24	0.29154	131.69	34.651	3.5539	65.894	87.207	128.61	41.516	52.178	88.32	28.695	76.618	31.916	107.83	21.156	97.497	101.58	88.031	73.553	4.0307	87.747	110.09	37.26	49.184	129.07	63.464	23.327	94.704	56.036	34.241	44.917	82.701	117.51	40.979	80.483	92.223	46.36	25.496	2.5322	78.374	38.166	0.56708	73.001	40.381	86.154	124.76	62.01	93.533	68.604	23.962
82.78	60.395	91.772	19.903	32.516	80.078	44.92	66.474	44.051	64.578	81.669	21.749	84.726	103.06	27.002	103.01	75.792	107.58	19.566	35.274	42.907	104.24	52.731	95.531	41.758	73.733	1.0498	0.13938	31.548	38.805	0.084155	74.98	61.259	83.058	88.75	16.32	118.95	28.953	96.831	76.182	81.201	63.801	0.49282	43.957	0.53717	83.163	80.105	69.902	47.094	33.451	85.891	57.72	61.623	90.899	0.055612	108.98	81.111	119.24
92.796	89.589	300.06	197.98	55.98	59.832	61.135	260.21	98.031	238.07	19.559	105.59	218.16	96.993	102.11	60.901	206.4	121.73	86.072	301.84	67.241	209	81.392	104.76	0.0084982	269.44	191.4	92.21	64.639	124.31	68.314	167	121.12	72.804	64.296	72.672	72.246	212.85	91.799	259.95	93.602	4.6173	122.98	156.07	74.839	50.732	180.95	95.091	65.183	82.968	82.833	104.03	111.05	123.06	113.06	71.95	11.678	183.67
1.7973	1.7037	76.446	91.127	43.072	0.59845	41.512	51.362	61.505	91.358	90.103	83.658	31.145	7.9654	61.067	98.543	88.314	59.357	126.81	0.12774	54.83	31.139	90.677	83.355	64.535	23.796	100.59	78.633	59.763	85.266	4.3633	82.192	92.317	50.937	84.41	66.627	11.863	40.902	33.943	82.41	86.138	117.3	0.18544	115.88	72.848	84.913	93.071	57.622	95.099	118.94	94.078	56.893	41.618	44.91	67.084	102.58	71.167	55.296
65.926	75.608	71.558	37.793	112.99	20.599	16.015	62.729	89.722	65.063	92.587	0.0024865	4.3872	156.77	23.515	29.331	89.869	0.22872	57.856	20.533	85.428	0.12098	28.523	64.626	10.602	66.766	29.119	91.759	4.211	28.492	101.83	90.448	84.258	21.277	103.09	86.253	21.253	72.776	77.034	79.943	80.398	31.928	97.228	0.21923	26.721	32.216	76.175	105.16	38.684	115.77	125.07	19.157	0.18436	23.93	68.81	72.705	26.277	92.502
94.944	115.42	81.329	63.43	62.082	2.4247	86.857	54.883	97.554	8.41	81.811	92.211	76.152	78.785	80.393	18.278	4.1341	91.725	13.003	7.0941	7.319	124.21	78.41	12.337	114.68	16.653	89.402	13.295	7.9621	10.298	7.9827	57.439	88.622	128.81	5.1189	8.4208	0.4933	1.9234	10.927	71.217	0.74424	88.711	13.029	23.479	66.264	97.392	0.00060638	6.2955	0.45107	8.8035	15.142	76.275	109.34	7.5036	6.6684	10.61	105.11	124.12
